Start_Time,City,State,Average_Severity
2017-04-14,Albuquerque,NM,2.0
2017-04-14,Atlanta,GA,2.739130434782609
2017-04-14,Boston,MA,2.0
2017-04-14,Charlotte,NC,2.0
2017-04-14,Chicago,IL,2.6
2017-04-14,Dallas,TX,2.4393939393939394
2017-04-14,Denver,CO,2.0
2017-04-14,Denver,PA,3.0
2017-04-14,Detroit,MI,2.6666666666666665
2017-04-14,Houston,TX,2.2195121951219514
2017-04-14,Indianapolis,IN,3.0
2017-04-14,Jacksonville,FL,2.25
2017-04-14,Kansas City,KS,3.0
2017-04-14,Kansas City,MO,2.0
2017-04-14,Las Vegas,NV,2.6666666666666665
2017-04-14,Los Angeles,CA,2.4390243902439024
2017-04-14,Miami,FL,2.375
2017-04-14,Minneapolis,MN,2.0
2017-04-14,Nashville,TN,2.0
2017-04-14,New York,NY,2.6666666666666665
2017-04-14,Philadelphia,PA,2.5
2017-04-14,Phoenix,AZ,3.0
2017-04-14,Pittsburgh,PA,2.0
2017-04-14,Portland,OR,2.0
2017-04-14,San Antonio,FL,3.0
2017-04-14,San Antonio,TX,2.2222222222222223
2017-04-14,San Diego,CA,2.4285714285714284
2017-04-14,San Francisco,CA,2.4444444444444446
2017-04-14,Seattle,WA,2.3333333333333335
2017-04-14,Vancouver,WA,2.6666666666666665
2017-04-15,Atlanta,GA,2.75
2017-04-15,Charlotte,NC,2.0
2017-04-15,Chicago,IL,2.4285714285714284
2017-04-15,Dallas,TX,2.4
2017-04-15,Detroit,MI,2.6
2017-04-15,Houston,TX,2.381818181818182
2017-04-15,Las Vegas,NV,4.0
2017-04-15,Los Angeles,CA,2.823529411764706
2017-04-15,Miami,FL,2.5454545454545454
2017-04-15,Nashville,TN,3.0
2017-04-15,New York,NY,3.4
2017-04-15,Philadelphia,PA,2.0
2017-04-15,Phoenix,AZ,4.0
2017-04-15,San Diego,CA,2.6
2017-04-15,San Francisco,CA,2.7142857142857144
2017-04-15,Seattle,WA,2.6666666666666665
2017-04-16,Atlanta,GA,2.7058823529411766
2017-04-16,Chicago,IL,3.0
2017-04-16,Dallas,TX,2.0869565217391304
2017-04-16,Detroit,MI,3.0
2017-04-16,Houston,TX,2.25
2017-04-16,Indianapolis,IN,4.0
2017-04-16,Jacksonville,FL,3.5
2017-04-16,Kansas City,KS,4.0
2017-04-16,Las Vegas,NV,2.0
2017-04-16,Los Angeles,CA,2.588235294117647
2017-04-16,Miami,FL,2.888888888888889
2017-04-16,New York,NY,2.6666666666666665
2017-04-16,Philadelphia,PA,2.25
2017-04-16,Pittsburgh,PA,2.5
2017-04-16,San Antonio,TX,2.6666666666666665
2017-04-16,San Diego,CA,2.75
2017-04-16,San Francisco,CA,3.0
2017-04-16,Seattle,WA,3.0
2017-04-17,Albuquerque,NM,2.0
2017-04-17,Atlanta,GA,2.9642857142857144
2017-04-17,Boston,MA,2.0
2017-04-17,Charlotte,NC,2.0
2017-04-17,Chicago,IL,2.625
2017-04-17,Dallas,TX,2.3125
2017-04-17,Denver,CO,2.0
2017-04-17,Denver,PA,2.0
2017-04-17,Detroit,MI,2.6
2017-04-17,Houston,TX,2.174757281553398
2017-04-17,Indianapolis,IN,2.0
2017-04-17,Jacksonville,FL,2.0
2017-04-17,Kansas City,MO,2.142857142857143
2017-04-17,Los Angeles,CA,2.423076923076923
2017-04-17,Miami,FL,2.433333333333333
2017-04-17,Minneapolis,MN,2.142857142857143
2017-04-17,Nashville,TN,2.2
2017-04-17,New York,NY,2.25
2017-04-17,Philadelphia,PA,2.5
2017-04-17,Phoenix,AZ,2.3333333333333335
2017-04-17,Pittsburgh,PA,2.0
2017-04-17,Portland,OR,2.5
2017-04-17,San Antonio,TX,2.4444444444444446
2017-04-17,San Diego,CA,2.9
2017-04-17,San Francisco,CA,2.4545454545454546
2017-04-17,Seattle,WA,2.5
2017-04-17,Vancouver,WA,3.0
2017-04-18,Albuquerque,NM,3.3333333333333335
2017-04-18,Atlanta,GA,2.5294117647058822
2017-04-18,Boston,MA,2.0
2017-04-18,Charlotte,NC,2.0
2017-04-18,Chicago,IL,2.45
2017-04-18,Dallas,TX,2.352112676056338
2017-04-18,Detroit,MI,2.6153846153846154
2017-04-18,Houston,TX,2.234042553191489
2017-04-18,Indianapolis,IN,2.5
2017-04-18,Jacksonville,FL,2.090909090909091
2017-04-18,Jacksonville,NC,4.0
2017-04-18,Kansas City,KS,2.0
2017-04-18,Kansas City,MO,2.142857142857143
2017-04-18,Las Vegas,NV,2.0
2017-04-18,Los Angeles,CA,2.293103448275862
2017-04-18,Miami,FL,2.380952380952381
2017-04-18,Minneapolis,MN,2.0
2017-04-18,Nashville,TN,2.0
2017-04-18,New York,NY,2.4444444444444446
2017-04-18,Philadelphia,PA,2.4285714285714284
2017-04-18,Phoenix,AZ,2.3333333333333335
2017-04-18,Pittsburgh,PA,2.0
2017-04-18,Portland,OR,2.0
2017-04-18,San Antonio,TX,2.1875
2017-04-18,San Diego,CA,2.5357142857142856
2017-04-18,San Francisco,CA,2.5
2017-04-18,Seattle,WA,2.4444444444444446
2017-04-19,Atlanta,GA,2.4705882352941178
2017-04-19,Boston,MA,2.0
2017-04-19,Charlotte,NC,2.0144927536231885
2017-04-19,Chicago,IL,3.25
2017-04-19,Dallas,TX,2.212121212121212
2017-04-19,Denver,CO,2.3333333333333335
2017-04-19,Denver,PA,2.0
2017-04-19,Detroit,MI,2.4
2017-04-19,Houston,TX,2.2
2017-04-19,Indianapolis,IN,2.0
2017-04-19,Jacksonville,FL,2.25
2017-04-19,Kansas City,MO,2.0
2017-04-19,Los Angeles,CA,2.452054794520548
2017-04-19,Miami,FL,2.40625
2017-04-19,Minneapolis,MN,2.0
2017-04-19,Nashville,TN,2.75
2017-04-19,New York,NY,2.272727272727273
2017-04-19,Philadelphia,PA,2.2857142857142856
2017-04-19,Phoenix,AZ,2.1666666666666665
2017-04-19,Pittsburgh,PA,2.3333333333333335
2017-04-19,Portland,OR,2.0
2017-04-19,San Antonio,TX,2.2666666666666666
2017-04-19,San Diego,CA,2.5789473684210527
2017-04-19,San Francisco,CA,2.3333333333333335
2017-04-19,Seattle,WA,2.3461538461538463
2017-04-19,Vancouver,WA,3.0
2017-04-20,Atlanta,GA,2.875
2017-04-20,Boston,MA,3.0
2017-04-20,Charlotte,NC,2.025
2017-04-20,Chicago,IL,2.75
2017-04-20,Dallas,TX,2.259259259259259
2017-04-20,Denver,CO,2.0
2017-04-20,Detroit,MI,2.6875
2017-04-20,Houston,TX,2.2389380530973453
2017-04-20,Indianapolis,IN,2.0
2017-04-20,Jacksonville,FL,2.0
2017-04-20,Kansas City,KS,2.0
2017-04-20,Kansas City,MO,2.0
2017-04-20,Las Vegas,NV,2.0
2017-04-20,Los Angeles,CA,2.4313725490196076
2017-04-20,Miami,FL,2.4
2017-04-20,Minneapolis,MN,2.0
2017-04-20,New York,NY,2.2857142857142856
2017-04-20,Philadelphia,PA,2.2
2017-04-20,Phoenix,AZ,2.0
2017-04-20,Pittsburgh,PA,2.5555555555555554
2017-04-20,Portland,OR,2.0
2017-04-20,San Antonio,FL,3.0
2017-04-20,San Antonio,TX,2.142857142857143
2017-04-20,San Diego,CA,2.764705882352941
2017-04-20,San Francisco,CA,2.3
2017-04-20,Seattle,WA,2.2903225806451615
2017-04-20,Vancouver,WA,4.0
2017-04-21,Albuquerque,NM,2.0
2017-04-21,Atlanta,GA,2.7142857142857144
2017-04-21,Boston,MA,2.0
2017-04-21,Charlotte,NC,2.0
2017-04-21,Chicago,IL,2.7142857142857144
2017-04-21,Dallas,GA,4.0
2017-04-21,Dallas,TX,2.3333333333333335
2017-04-21,Denver,CO,3.0
2017-04-21,Detroit,MI,2.2857142857142856
2017-04-21,Houston,TX,2.1968503937007875
2017-04-21,Indianapolis,IN,2.0
2017-04-21,Jacksonville,FL,2.0
2017-04-21,Kansas City,KS,2.0
2017-04-21,Kansas City,MO,2.0
2017-04-21,Las Vegas,NV,2.5
2017-04-21,Los Angeles,CA,2.5098039215686274
2017-04-21,Miami,FL,2.3055555555555554
2017-04-21,Minneapolis,MN,2.0
2017-04-21,Nashville,TN,2.0
2017-04-21,New York,NY,2.1666666666666665
2017-04-21,Philadelphia,PA,2.6666666666666665
2017-04-21,Phoenix,AZ,2.4444444444444446
2017-04-21,Pittsburgh,PA,2.0
2017-04-21,Portland,OR,2.0
2017-04-21,San Antonio,TX,2.25
2017-04-21,San Diego,CA,2.625
2017-04-21,San Francisco,CA,2.2
2017-04-21,Seattle,WA,2.227272727272727
2017-04-21,Vancouver,WA,2.0
2017-04-22,Atlanta,GA,3.0
2017-04-22,Charlotte,NC,2.0
2017-04-22,Chicago,IL,3.5
2017-04-22,Dallas,TX,2.347826086956522
2017-04-22,Detroit,MI,2.8333333333333335
2017-04-22,Houston,TX,2.2
2017-04-22,Jacksonville,FL,2.3333333333333335
2017-04-22,Los Angeles,CA,2.5813953488372094
2017-04-22,Miami,FL,2.7142857142857144
2017-04-22,Nashville,TN,2.3333333333333335
2017-04-22,New York,NY,3.0
2017-04-22,Philadelphia,PA,2.3333333333333335
2017-04-22,Pittsburgh,PA,2.5
2017-04-22,San Diego,CA,3.0
2017-04-22,San Francisco,CA,2.5
2017-04-22,Seattle,WA,2.5
2017-04-23,Atlanta,GA,3.3333333333333335
2017-04-23,Chicago,IL,2.5
2017-04-23,Dallas,TX,2.193548387096774
2017-04-23,Denver,CO,3.0
2017-04-23,Detroit,MI,3.3333333333333335
2017-04-23,Houston,TX,2.107142857142857
2017-04-23,Kansas City,MO,2.0
2017-04-23,Los Angeles,CA,2.515151515151515
2017-04-23,Miami,FL,2.2857142857142856
2017-04-23,Nashville,TN,2.3333333333333335
2017-04-23,New York,NY,3.0
2017-04-23,Philadelphia,PA,2.5
2017-04-23,San Antonio,TX,2.0
2017-04-23,San Diego,CA,2.75
2017-04-23,San Francisco,CA,2.2
2017-04-23,Seattle,WA,2.7142857142857144
2017-04-24,Albuquerque,NM,2.0
2017-04-24,Atlanta,GA,2.739130434782609
2017-04-24,Boston,MA,2.0
2017-04-24,Charlotte,NC,2.0
2017-04-24,Chicago,IL,2.5384615384615383
2017-04-24,Dallas,TX,2.3058823529411763
2017-04-24,Denver,CO,2.0
2017-04-24,Detroit,MI,2.1818181818181817
2017-04-24,Houston,TX,2.219047619047619
2017-04-24,Indianapolis,IN,2.0
2017-04-24,Jacksonville,FL,2.5
2017-04-24,Kansas City,MO,2.142857142857143
2017-04-24,Las Vegas,NV,2.3333333333333335
2017-04-24,Los Angeles,CA,2.425531914893617
2017-04-24,Miami,FL,2.25
2017-04-24,Minneapolis,MN,2.0
2017-04-24,Nashville,TN,2.0
2017-04-24,New York,NY,2.0
2017-04-24,Philadelphia,PA,2.6666666666666665
2017-04-24,Phoenix,AZ,2.0
2017-04-24,Pittsburgh,PA,2.2
2017-04-24,Portland,OR,2.0
2017-04-24,San Antonio,TX,2.388888888888889
2017-04-24,San Diego,CA,2.566666666666667
2017-04-24,San Francisco,CA,2.6
2017-04-24,Seattle,WA,2.3636363636363638
2017-04-24,Vancouver,WA,2.2
2017-04-25,Albuquerque,NM,2.0
2017-04-25,Atlanta,GA,3.0
2017-04-25,Charlotte,NC,2.0
2017-04-25,Chicago,IL,2.272727272727273
2017-04-25,Dallas,TX,2.142857142857143
2017-04-25,Denver,CO,2.4
2017-04-25,Detroit,MI,2.6666666666666665
2017-04-25,Houston,TX,2.236559139784946
2017-04-25,Indianapolis,IN,2.5
2017-04-25,Jacksonville,FL,2.8
2017-04-25,Kansas City,MO,2.5
2017-04-25,Las Vegas,NV,4.0
2017-04-25,Los Angeles,CA,2.641509433962264
2017-04-25,Miami,FL,2.2666666666666666
2017-04-25,Minneapolis,MN,2.0
2017-04-25,Nashville,TN,2.0
2017-04-25,New York,NY,2.2
2017-04-25,Philadelphia,PA,2.8333333333333335
2017-04-25,Phoenix,AZ,2.0
2017-04-25,Pittsburgh,PA,2.1666666666666665
2017-04-25,Portland,OR,3.0
2017-04-25,San Antonio,TX,2.3157894736842106
2017-04-25,San Diego,CA,2.4705882352941178
2017-04-25,San Francisco,CA,2.4285714285714284
2017-04-25,Seattle,WA,2.2941176470588234
2017-04-25,Vancouver,WA,2.0
2017-04-26,Albuquerque,NM,2.0
2017-04-26,Atlanta,GA,2.857142857142857
2017-04-26,Boston,MA,2.0
2017-04-26,Charlotte,NC,2.0
2017-04-26,Chicago,IL,2.7222222222222223
2017-04-26,Dallas,TX,2.3
2017-04-26,Denver,PA,2.0
2017-04-26,Detroit,MI,2.642857142857143
2017-04-26,Houston,TX,2.1363636363636362
2017-04-26,Indianapolis,IN,2.5
2017-04-26,Kansas City,MO,2.6666666666666665
2017-04-26,Las Vegas,NV,2.6666666666666665
2017-04-26,Los Angeles,CA,2.4225352112676055
2017-04-26,Miami,FL,2.217391304347826
2017-04-26,Minneapolis,MN,2.1538461538461537
2017-04-26,New York,NY,2.375
2017-04-26,Philadelphia,PA,2.375
2017-04-26,Phoenix,AZ,3.0
2017-04-26,Pittsburgh,PA,3.0
2017-04-26,Portland,ME,2.0
2017-04-26,Portland,OR,2.0
2017-04-26,San Antonio,TX,2.2222222222222223
2017-04-26,San Diego,CA,2.473684210526316
2017-04-26,San Francisco,CA,2.2
2017-04-26,Seattle,WA,2.0869565217391304
2017-04-27,Atlanta,GA,2.933333333333333
2017-04-27,Boston,MA,2.0
2017-04-27,Charlotte,NC,2.0
2017-04-27,Chicago,IL,2.8333333333333335
2017-04-27,Dallas,TX,2.324324324324324
2017-04-27,Denver,CO,2.0
2017-04-27,Denver,PA,2.5
2017-04-27,Detroit,MI,2.55
2017-04-27,Houston,TX,2.2612612612612613
2017-04-27,Jacksonville,FL,2.0
2017-04-27,Kansas City,MO,2.5
2017-04-27,Las Vegas,NV,2.0
2017-04-27,Los Angeles,CA,2.311111111111111
2017-04-27,Miami,FL,2.1944444444444446
2017-04-27,Minneapolis,MN,2.0
2017-04-27,New York,NY,2.142857142857143
2017-04-27,Philadelphia,PA,3.0
2017-04-27,Phoenix,AZ,2.0
2017-04-27,Pittsburgh,PA,2.142857142857143
2017-04-27,Portland,OR,2.0
2017-04-27,San Antonio,FL,2.0
2017-04-27,San Antonio,TX,2.2
2017-04-27,San Diego,CA,2.5238095238095237
2017-04-27,San Francisco,CA,2.25
2017-04-27,Seattle,WA,2.2666666666666666
2017-04-28,Atlanta,GA,2.7333333333333334
2017-04-28,Charlotte,NC,2.0625
2017-04-28,Chicago,IL,2.380952380952381
2017-04-28,Dallas,TX,2.4186046511627906
2017-04-28,Denver,CO,2.0
2017-04-28,Detroit,MI,2.5
2017-04-28,Houston,TX,2.329896907216495
2017-04-28,Jacksonville,FL,2.6666666666666665
2017-04-28,Kansas City,KS,2.0
2017-04-28,Kansas City,MO,2.1666666666666665
2017-04-28,Las Vegas,NV,2.5
2017-04-28,Los Angeles,CA,2.409090909090909
2017-04-28,Miami,FL,2.2222222222222223
2017-04-28,Minneapolis,MN,2.0
2017-04-28,Nashville,TN,2.0
2017-04-28,New York,NY,2.0
2017-04-28,Philadelphia,PA,2.5
2017-04-28,Phoenix,AZ,2.2857142857142856
2017-04-28,Pittsburgh,PA,2.0
2017-04-28,Portland,OR,2.25
2017-04-28,San Antonio,TX,2.3
2017-04-28,San Diego,CA,2.6818181818181817
2017-04-28,San Francisco,CA,2.3333333333333335
2017-04-28,Seattle,WA,2.2
2017-04-29,Atlanta,GA,2.625
2017-04-29,Chicago,IL,3.0
2017-04-29,Dallas,TX,2.75
2017-04-29,Denver,CO,2.75
2017-04-29,Detroit,MI,2.7142857142857144
2017-04-29,Houston,TX,2.1639344262295084
2017-04-29,Kansas City,KS,2.0
2017-04-29,Los Angeles,CA,2.5714285714285716
2017-04-29,Miami,FL,2.6
2017-04-29,New York,NY,3.0
2017-04-29,Philadelphia,PA,2.5
2017-04-29,Phoenix,AZ,2.0
2017-04-29,Pittsburgh,PA,3.0
2017-04-29,San Antonio,TX,3.25
2017-04-29,San Diego,CA,2.6363636363636362
2017-04-29,San Francisco,CA,2.5
2017-04-29,Seattle,WA,3.0
2017-04-30,Albuquerque,NM,3.0
2017-04-30,Atlanta,GA,3.0
2017-04-30,Chicago,IL,3.0
2017-04-30,Dallas,TX,3.1666666666666665
2017-04-30,Detroit,MI,2.7777777777777777
2017-04-30,Houston,TX,2.3684210526315788
2017-04-30,Las Vegas,NV,2.0
2017-04-30,Los Angeles,CA,2.3548387096774195
2017-04-30,Miami,FL,2.888888888888889
2017-04-30,New York,NY,2.0
2017-04-30,Philadelphia,PA,2.2
2017-04-30,Phoenix,AZ,2.0
2017-04-30,Pittsburgh,PA,2.6666666666666665
2017-04-30,Portland,OR,2.0
2017-04-30,San Antonio,TX,2.0
2017-04-30,San Diego,CA,2.5
2017-04-30,San Francisco,CA,2.5555555555555554
2017-04-30,Seattle,WA,2.5
2017-07-01,Atlanta,GA,3.375
2017-07-01,Chicago,IL,3.0
2017-07-01,Dallas,TX,2.6666666666666665
2017-07-01,Denver,CO,3.5
2017-07-01,Detroit,MI,2.0
2017-07-01,Houston,TX,2.4375
2017-07-01,Jacksonville,FL,4.0
2017-07-01,Kansas City,MO,4.0
2017-07-01,Las Vegas,NV,3.5
2017-07-01,Los Angeles,CA,2.5294117647058822
2017-07-01,Miami,FL,2.857142857142857
2017-07-01,Nashville,TN,2.0
2017-07-01,Philadelphia,PA,2.0
2017-07-01,Phoenix,AZ,2.0
2017-07-01,San Antonio,FL,3.0
2017-07-01,San Antonio,TX,3.0
2017-07-01,San Diego,CA,2.6
2017-07-01,San Francisco,CA,3.0
2017-07-01,Seattle,WA,2.4545454545454546
2017-07-02,Atlanta,GA,3.0
2017-07-02,Chicago,IL,2.0
2017-07-02,Dallas,TX,2.576923076923077
2017-07-02,Denver,CO,3.0
2017-07-02,Detroit,MI,2.8
2017-07-02,Houston,TX,2.1904761904761907
2017-07-02,Jacksonville,FL,4.0
2017-07-02,Los Angeles,CA,2.52
2017-07-02,Miami,FL,2.3333333333333335
2017-07-02,New York,NY,3.0
2017-07-02,Philadelphia,PA,3.0
2017-07-02,San Diego,CA,3.0
2017-07-02,San Francisco,CA,2.6666666666666665
2017-07-02,Seattle,WA,2.4
2017-07-03,Atlanta,GA,2.6551724137931036
2017-07-03,Boston,MA,2.0
2017-07-03,Charlotte,NC,2.0
2017-07-03,Chicago,IL,2.25
2017-07-03,Dallas,TX,2.3617021276595747
2017-07-03,Denver,CO,2.0
2017-07-03,Denver,PA,2.0
2017-07-03,Detroit,MI,2.6666666666666665
2017-07-03,Houston,TX,2.118279569892473
2017-07-03,Indianapolis,IN,3.0
2017-07-03,Jacksonville,FL,2.8333333333333335
2017-07-03,Kansas City,MO,2.2
2017-07-03,Las Vegas,NV,2.3333333333333335
2017-07-03,Los Angeles,CA,2.2857142857142856
2017-07-03,Miami,FL,2.4
2017-07-03,Minneapolis,MN,2.25
2017-07-03,Nashville,TN,3.0
2017-07-03,New York,NY,2.0
2017-07-03,Philadelphia,PA,2.0
2017-07-03,Phoenix,AZ,2.2
2017-07-03,Pittsburgh,PA,2.0
2017-07-03,Portland,ME,2.0
2017-07-03,San Antonio,TX,2.25
2017-07-03,San Diego,CA,2.357142857142857
2017-07-03,San Francisco,CA,2.0
2017-07-03,Seattle,WA,2.1333333333333333
2017-07-03,Vancouver,WA,2.0
2017-07-04,Atlanta,GA,2.782608695652174
2017-07-04,Boston,MA,3.0
2017-07-04,Chicago,IL,2.5833333333333335
2017-07-04,Dallas,TX,2.4035087719298245
2017-07-04,Detroit,MI,3.0
2017-07-04,Houston,TX,2.1707317073170733
2017-07-04,Jacksonville,FL,2.0
2017-07-04,Kansas City,KS,2.0
2017-07-04,Kansas City,MO,2.6
2017-07-04,Las Vegas,NV,2.2857142857142856
2017-07-04,Los Angeles,CA,2.3666666666666667
2017-07-04,Miami,FL,2.9375
2017-07-04,Philadelphia,PA,2.4285714285714284
2017-07-04,Phoenix,AZ,2.0
2017-07-04,Pittsburgh,PA,2.5
2017-07-04,San Antonio,FL,3.0
2017-07-04,San Antonio,TX,2.1818181818181817
2017-07-04,San Diego,CA,2.3333333333333335
2017-07-04,San Francisco,CA,3.0
2017-07-04,Seattle,WA,2.1875
2017-07-05,Atlanta,GA,2.611111111111111
2017-07-05,Boston,MA,2.0
2017-07-05,Charlotte,NC,2.05
2017-07-05,Chicago,IL,2.888888888888889
2017-07-05,Dallas,TX,2.3703703703703702
2017-07-05,Denver,CO,2.0
2017-07-05,Detroit,MI,2.8
2017-07-05,Houston,TX,2.317073170731707
2017-07-05,Indianapolis,IN,2.25
2017-07-05,Jacksonville,FL,4.0
2017-07-05,Kansas City,KS,2.0
2017-07-05,Kansas City,MO,2.6666666666666665
2017-07-05,Las Vegas,NV,2.0
2017-07-05,Los Angeles,CA,2.5
2017-07-05,Miami,FL,2.607142857142857
2017-07-05,Minneapolis,MN,3.0
2017-07-05,Nashville,TN,2.857142857142857
2017-07-05,New York,NY,2.3333333333333335
2017-07-05,Philadelphia,PA,2.375
2017-07-05,Phoenix,AZ,2.0
2017-07-05,Pittsburgh,PA,2.5
2017-07-05,Portland,ME,2.0
2017-07-05,Portland,OR,2.0
2017-07-05,San Antonio,FL,3.0
2017-07-05,San Antonio,TX,2.466666666666667
2017-07-05,San Diego,CA,2.727272727272727
2017-07-05,San Francisco,CA,2.4444444444444446
2017-07-05,Seattle,WA,2.21875
2017-07-06,Atlanta,GA,2.84
2017-07-06,Boston,MA,2.0
2017-07-06,Charlotte,NC,2.0
2017-07-06,Chicago,IL,2.4
2017-07-06,Dallas,TX,2.4098360655737703
2017-07-06,Denver,CO,2.0
2017-07-06,Detroit,MI,2.5714285714285716
2017-07-06,Houston,TX,2.5161290322580645
2017-07-06,Indianapolis,IN,2.0
2017-07-06,Jacksonville,FL,2.2857142857142856
2017-07-06,Kansas City,MO,2.3333333333333335
2017-07-06,Las Vegas,NV,2.0
2017-07-06,Los Angeles,CA,2.380952380952381
2017-07-06,Miami,FL,2.125
2017-07-06,Minneapolis,MN,2.0
2017-07-06,Nashville,TN,3.0
2017-07-06,New York,NY,2.2857142857142856
2017-07-06,Philadelphia,PA,3.0
2017-07-06,Phoenix,AZ,2.0
2017-07-06,Pittsburgh,PA,2.0
2017-07-06,Portland,OR,2.0
2017-07-06,San Antonio,TX,2.388888888888889
2017-07-06,San Diego,CA,2.5454545454545454
2017-07-06,San Francisco,CA,2.0
2017-07-06,Seattle,WA,2.2142857142857144
2017-07-06,Vancouver,WA,2.0
2017-07-07,Atlanta,GA,2.5121951219512195
2017-07-07,Charlotte,NC,2.0
2017-07-07,Chicago,IL,2.782608695652174
2017-07-07,Dallas,TX,2.396551724137931
2017-07-07,Denver,CO,2.2
2017-07-07,Denver,PA,2.0
2017-07-07,Detroit,MI,2.75
2017-07-07,Houston,TX,2.45
2017-07-07,Jacksonville,FL,2.6666666666666665
2017-07-07,Kansas City,MO,2.4
2017-07-07,Las Vegas,NV,2.0
2017-07-07,Los Angeles,CA,2.422222222222222
2017-07-07,Miami,FL,2.5217391304347827
2017-07-07,Minneapolis,MN,2.0
2017-07-07,Nashville,TN,2.5
2017-07-07,New York,NY,2.5
2017-07-07,Philadelphia,PA,2.6666666666666665
2017-07-07,Phoenix,AZ,2.2
2017-07-07,Pittsburgh,PA,2.5
2017-07-07,Portland,OR,2.0
2017-07-07,San Antonio,TX,2.4545454545454546
2017-07-07,San Diego,CA,2.230769230769231
2017-07-07,San Francisco,CA,2.5
2017-07-07,Seattle,WA,2.289473684210526
2017-07-07,Vancouver,WA,2.0
2017-07-08,Atlanta,GA,2.6666666666666665
2017-07-08,Boston,MA,2.0
2017-07-08,Chicago,IL,2.75
2017-07-08,Dallas,TX,2.4186046511627906
2017-07-08,Detroit,MI,3.0
2017-07-08,Houston,TX,2.5
2017-07-08,Los Angeles,CA,2.4814814814814814
2017-07-08,Miami,FL,3.111111111111111
2017-07-08,New York,NY,2.0
2017-07-08,Phoenix,OR,4.0
2017-07-08,Portland,OR,2.6666666666666665
2017-07-08,San Antonio,FL,3.0
2017-07-08,San Antonio,TX,3.0
2017-07-08,San Diego,CA,2.857142857142857
2017-07-08,San Francisco,CA,2.0
2017-07-08,Seattle,WA,2.375
2017-07-09,Atlanta,GA,3.090909090909091
2017-07-09,Charlotte,NC,2.0
2017-07-09,Chicago,IL,3.2222222222222223
2017-07-09,Dallas,TX,2.423076923076923
2017-07-09,Denver,CO,3.0
2017-07-09,Detroit,MI,2.7777777777777777
2017-07-09,Houston,TX,2.4444444444444446
2017-07-09,Jacksonville,FL,4.0
2017-07-09,Kansas City,KS,3.0
2017-07-09,Kansas City,MO,3.0
2017-07-09,Los Angeles,CA,2.8461538461538463
2017-07-09,Miami,FL,2.5
2017-07-09,New York,NY,2.3333333333333335
2017-07-09,San Antonio,TX,2.5
2017-07-09,San Diego,CA,2.8
2017-07-09,San Francisco,CA,3.0
2017-07-09,Seattle,WA,2.0
2017-07-10,Atlanta,GA,2.7333333333333334
2017-07-10,Boston,MA,2.0
2017-07-10,Charlotte,NC,2.0
2017-07-10,Chicago,IL,2.75
2017-07-10,Dallas,TX,2.358490566037736
2017-07-10,Detroit,MI,2.5555555555555554
2017-07-10,Houston,TX,2.193877551020408
2017-07-10,Indianapolis,IN,2.5
2017-07-10,Jacksonville,FL,2.0
2017-07-10,Kansas City,KS,3.0
2017-07-10,Kansas City,MO,2.5714285714285716
2017-07-10,Las Vegas,NV,2.0
2017-07-10,Los Angeles,CA,2.3333333333333335
2017-07-10,Miami,FL,2.3823529411764706
2017-07-10,Minneapolis,MN,2.2
2017-07-10,Nashville,TN,2.0
2017-07-10,New York,NY,2.4444444444444446
2017-07-10,Philadelphia,PA,2.0
2017-07-10,Phoenix,AZ,2.0
2017-07-10,Pittsburgh,PA,3.3333333333333335
2017-07-10,Portland,OR,2.0
2017-07-10,San Antonio,TX,2.3333333333333335
2017-07-10,San Diego,CA,2.5
2017-07-10,San Francisco,CA,2.5
2017-07-10,Seattle,WA,2.0869565217391304
2017-07-11,Atlanta,GA,2.5238095238095237
2017-07-11,Charlotte,NC,2.0
2017-07-11,Chicago,IL,2.8
2017-07-11,Dallas,TX,2.375
2017-07-11,Denver,CO,2.0
2017-07-11,Detroit,MI,2.611111111111111
2017-07-11,Houston,TX,2.2429906542056073
2017-07-11,Indianapolis,IN,2.0
2017-07-11,Jacksonville,FL,2.0
2017-07-11,Kansas City,MO,2.6666666666666665
2017-07-11,Las Vegas,NV,2.3333333333333335
2017-07-11,Los Angeles,CA,2.4444444444444446
2017-07-11,Miami,FL,2.5757575757575757
2017-07-11,Minneapolis,MN,2.6
2017-07-11,Nashville,TN,3.0
2017-07-11,New York,NY,2.111111111111111
2017-07-11,Philadelphia,PA,2.0
2017-07-11,Phoenix,AZ,2.125
2017-07-11,Phoenix,MD,2.0
2017-07-11,Pittsburgh,PA,2.3333333333333335
2017-07-11,Portland,OR,2.0
2017-07-11,San Antonio,TX,2.5714285714285716
2017-07-11,San Diego,CA,2.3076923076923075
2017-07-11,San Francisco,CA,2.3333333333333335
2017-07-11,Seattle,WA,2.0833333333333335
2017-07-11,Vancouver,WA,2.0
2017-07-12,Atlanta,GA,2.8529411764705883
2017-07-12,Charlotte,NC,2.0
2017-07-12,Chicago,IL,2.75
2017-07-12,Dallas,TX,2.3292682926829267
2017-07-12,Denver,CO,2.0
2017-07-12,Denver,PA,2.0
2017-07-12,Detroit,MI,2.7777777777777777
2017-07-12,Houston,TX,2.1083333333333334
2017-07-12,Indianapolis,IN,3.0
2017-07-12,Jacksonville,FL,2.3333333333333335
2017-07-12,Kansas City,KS,3.0
2017-07-12,Kansas City,MO,2.1666666666666665
2017-07-12,Las Vegas,NV,2.0
