Date,City,State,Weather_Score,Average_Severity
2017-07-17,Nashville,TN,1.5169879486644386,2.2222222222222223
2017-07-17,Dallas,TX,1.5392933455433455,2.294117647058824
2017-07-17,Houston,TX,1.3816532521921194,2.2233009708737863
2017-07-17,San Antonio,TX,1.2689877167678982,2.1
2017-07-17,Seattle,WA,1.4442706454425192,2.24
2017-07-18,Phoenix,AZ,1.2776224020086455,2.0
2017-07-18,Los Angeles,CA,1.4473295671033783,2.491228070175439
2017-07-18,San Diego,CA,1.5940087468350217,2.4
2017-07-18,San Francisco,CA,1.7482856810785672,2.4
2017-07-18,Denver,CO,1.416580151317529,2.0
2017-07-18,Jacksonville,FL,1.6141345981451625,2.0
2017-07-18,Miami,FL,1.425257423371646,2.176470588235294
2017-07-18,Atlanta,GA,1.3674525212835604,2.7142857142857144
2017-07-18,Chicago,IL,1.5377715121136182,2.5
2017-07-18,Indianapolis,IN,1.485655635419786,2.0
2017-07-18,Kansas City,KS,1.333333333333329,2.0
2017-07-18,Kansas City,KS,1.333333333333329,2.0
2017-07-18,Detroit,MI,1.4215374228395052,2.625
2017-07-18,Minneapolis,MN,1.5320663619662138,2.0
2017-07-18,Charlotte,NC,1.7381747903563856,2.0476190476190474
2017-07-18,New York,NY,1.5648839137645063,2.0
2017-07-18,Portland,OR,1.564456417472508,2.333333333333333
2017-07-18,Philadelphia,PA,1.473194378085681,3.0
2017-07-18,Pittsburgh,PA,1.542194436525069,2.0
2017-07-18,Nashville,TN,1.5455847953216386,2.0
2017-07-18,Dallas,TX,1.5781713804924935,2.2790697674418605
2017-07-18,Houston,TX,1.465277777777778,2.108108108108108
2017-07-18,San Antonio,TX,1.4792392566782748,2.3076923076923075
2017-07-18,Seattle,WA,1.4403540462427735,2.1346153846153846
2017-07-19,Phoenix,AZ,1.5096261820330914,2.0
2017-07-19,Los Angeles,CA,1.5488191089640342,2.2444444444444445
2017-07-19,San Diego,CA,1.5539374325782027,2.3714285714285714
2017-07-19,San Francisco,CA,1.596052642884146,2.5
2017-07-19,Denver,CO,1.2375067585834008,2.0
2017-07-19,Jacksonville,FL,1.845381282962009,2.0
2017-07-19,Miami,FL,1.6904854620976162,2.4390243902439024
2017-07-19,Atlanta,GA,1.4939632066276798,2.6333333333333333
2017-07-19,Chicago,IL,1.7250286041189955,2.8461538461538463
2017-07-19,Indianapolis,IN,1.5650104076945113,2.0
2017-07-19,Boston,MA,1.8027136860491315,2.0
2017-07-19,Detroit,MI,1.3466525080906104,2.533333333333333
2017-07-19,Minneapolis,MN,1.609197344703269,2.333333333333333
2017-07-19,Kansas City,MO,1.591308616308614,2.0
2017-07-19,Charlotte,NC,1.2781129168241436,2.0434782608695654
2017-07-19,Las Vegas,NV,1.3638622174806352,3.0
2017-07-19,New York,NY,1.571094420600853,2.2
2017-07-19,Portland,OR,1.340181327160492,2.6666666666666665
2017-07-19,Philadelphia,PA,1.4704105681655495,2.75
2017-07-19,Pittsburgh,PA,1.6194868042719222,2.125
2017-07-19,Nashville,TN,1.548985649274578,3.0
2017-07-19,Dallas,TX,1.460377763729494,2.4
2017-07-19,Houston,TX,1.3818321513002352,2.175824175824176
2017-07-19,San Antonio,TX,1.509145187126841,2.4166666666666665
2017-07-19,Seattle,WA,1.4254550415434435,2.176470588235294
2017-07-20,Phoenix,AZ,1.379559043348284,3.0
2017-07-20,Los Angeles,CA,1.4935066562412278,2.3529411764705883
2017-07-20,San Diego,CA,1.7454455266955298,2.6666666666666665
2017-07-20,San Francisco,CA,1.778390613451584,2.375
2017-07-20,Denver,CO,1.0993707136820892,2.0
2017-07-20,Jacksonville,FL,1.5672512034580937,2.5
2017-07-20,Miami,FL,1.4203525641025676,2.333333333333333
2017-07-20,San Antonio,FL,1.4955769230769231,4.0
2017-07-20,San Antonio,FL,1.4955769230769231,4.0
2017-07-20,Atlanta,GA,1.3975522064617831,2.782608695652174
2017-07-20,Chicago,IL,1.692412454747977,2.9
2017-07-20,Indianapolis,IN,1.6292518480018476,3.0
2017-07-20,Boston,MA,1.3487821766047536,2.0
2017-07-20,Detroit,MI,1.4948423077652024,2.6
2017-07-20,Minneapolis,MN,1.7194931324313214,2.2
2017-07-20,Charlotte,NC,1.4120516877637124,2.0
2017-07-20,Las Vegas,NV,1.4396619841966616,2.333333333333333
2017-07-20,New York,NY,1.369190923792195,2.142857142857143
2017-07-20,Portland,OR,1.5405842141416817,2.2
2017-07-20,Philadelphia,PA,1.5617913832199553,2.5
2017-07-20,Pittsburgh,PA,1.362711151358192,2.333333333333333
2017-07-20,Nashville,TN,1.471978021978025,2.0
2017-07-20,Dallas,TX,1.4869232188999602,2.36734693877551
2017-07-20,Houston,TX,1.575292006266488,2.3205128205128207
2017-07-20,Seattle,WA,1.6837213599408718,2.1219512195121952
2017-07-21,Phoenix,AZ,1.3072520072520022,2.4444444444444446
2017-07-21,Los Angeles,CA,1.5946435866013062,2.53125
2017-07-21,San Diego,CA,1.6985663082437197,2.631578947368421
2017-07-21,San Francisco,CA,1.592493386243384,2.25
2017-07-21,Jacksonville,FL,1.4097073343344904,2.333333333333333
2017-07-21,Miami,FL,1.0626920122887773,2.4
2017-07-21,Atlanta,GA,1.6069163175046508,2.71875
2017-07-21,Chicago,IL,1.499279322087594,2.9166666666666665
2017-07-21,Indianapolis,IN,1.2508171730230506,2.0
2017-07-21,Kansas City,KS,1.4411845058774877,2.0
2017-07-21,Kansas City,KS,1.4411845058774877,2.0
2017-07-21,Detroit,MI,1.5815712468193308,2.4166666666666665
2017-07-21,Minneapolis,MN,1.6538220551378406,2.2
2017-07-21,Charlotte,NC,1.560431695638816,2.0
2017-07-21,Albuquerque,NM,1.2683678188505811,2.333333333333333
2017-07-21,Las Vegas,NV,1.3132220292791157,3.0
2017-07-21,New York,NY,1.509000895510238,2.333333333333333
2017-07-21,Portland,OR,1.4660071432403636,2.6666666666666665
2017-07-21,Philadelphia,PA,1.6024774774774777,2.5
2017-07-21,Pittsburgh,PA,1.578857485107486,2.333333333333333
2017-07-21,Nashville,TN,1.619206138626835,2.6
2017-07-21,Dallas,TX,1.4664003759398525,2.3541666666666665
2017-07-21,Houston,TX,1.3336115987928456,2.425
2017-07-21,San Antonio,TX,1.4814598210621328,2.363636363636364
2017-07-21,Seattle,WA,1.3521221833721784,2.103448275862069
2017-07-21,Vancouver,WA,1.672836475517149,2.0
2017-07-22,Phoenix,AZ,1.31029955085482,2.0
2017-07-22,Los Angeles,CA,1.5966858037578282,2.7
2017-07-22,San Diego,CA,1.844211866079992,2.7142857142857144
2017-07-22,San Francisco,CA,1.534169750966627,2.5
2017-07-22,Denver,CO,1.4691057792000584,3.0
2017-07-22,Miami,FL,1.4568049629582491,2.7777777777777777
2017-07-22,Atlanta,GA,1.207715033241083,3.0
2017-07-22,Chicago,IL,1.6803488756613705,2.7142857142857144
2017-07-22,Detroit,MI,1.5463962716869692,2.571428571428572
2017-07-22,Charlotte,NC,1.598976034107957,2.0
2017-07-22,New York,NY,1.4121048795458,2.5
2017-07-22,Philadelphia,PA,1.4560636856368478,2.0
2017-07-22,Pittsburgh,PA,1.6751351181498382,4.0
2017-07-22,Dallas,TX,1.5759869759869736,2.4545454545454546
2017-07-22,Houston,TX,1.4088318027632976,2.388888888888889
2017-07-22,San Antonio,TX,1.5993036054558214,3.0
2017-07-22,Seattle,WA,1.7280405405405406,2.5
2017-07-23,Los Angeles,CA,1.5495944945483928,2.8666666666666667
2017-07-23,San Diego,CA,1.739385201672735,2.25
2017-07-23,Miami,FL,1.360974945533766,2.6
2017-07-23,San Antonio,FL,1.3807806214045135,3.0
2017-07-23,Atlanta,GA,1.6379166666666702,2.555555555555556
2017-07-23,Chicago,IL,1.6850326420890902,2.6
2017-07-23,Indianapolis,IN,1.4655483405483276,3.0
2017-07-23,Kansas City,KS,1.434698062158258,4.0
2017-07-23,Kansas City,KS,1.434698062158258,4.0
2017-07-23,Detroit,MI,1.7122367102893774,2.5
2017-07-23,New York,NY,1.5900140646976075,3.0
2017-07-23,Dallas,TX,1.571556558832447,2.357142857142857
2017-07-23,Houston,TX,1.6931623931623954,2.875
2017-07-23,Seattle,WA,1.472883597883589,2.25
2017-07-24,Phoenix,AZ,1.629485334429824,2.0
2017-07-24,Phoenix,AZ,1.629485334429824,2.0
2017-07-24,Los Angeles,CA,1.5692387656842708,2.575
2017-07-24,San Diego,CA,1.1845238095238102,3.0
2017-07-24,San Francisco,CA,1.7035979720762304,3.0
2017-07-24,Denver,CO,1.5024078079934085,2.0
2017-07-24,Jacksonville,FL,1.4642668106368573,2.0
2017-07-24,Miami,FL,1.2756704239086702,2.421052631578948
2017-07-24,Atlanta,GA,1.5538272219456906,2.764705882352941
2017-07-24,Chicago,IL,1.4961976600985236,2.909090909090909
2017-07-24,Indianapolis,IN,1.7768490374873336,2.0
2017-07-24,Kansas City,KS,1.6373590225563888,2.0
2017-07-24,Kansas City,KS,1.6373590225563888,2.0
2017-07-24,Boston,MA,1.262024176954734,3.0
2017-07-24,Detroit,MI,1.385018852912683,2.333333333333333
2017-07-24,Minneapolis,MN,1.4802766121049968,2.0
2017-07-24,Charlotte,NC,1.8340172006302504,2.0
2017-07-24,Albuquerque,NM,1.2736854991219777,3.0
2017-07-24,New York,NY,1.4953161109277031,2.5
2017-07-24,Houston,PA,1.6691907051282076,4.0
2017-07-24,Houston,PA,1.6691907051282076,4.0
2017-07-24,Philadelphia,PA,1.7916227144866308,2.4
2017-07-24,Pittsburgh,PA,1.8059961600945196,2.0
2017-07-24,Nashville,TN,1.3858963787535237,2.0
2017-07-24,Dallas,TX,1.459539215974298,2.309859154929577
2017-07-24,San Antonio,TX,1.6077286178180488,2.4705882352941178
2017-07-24,Seattle,WA,1.306060691648993,2.095238095238096
2017-07-25,Phoenix,AZ,1.3620973696412533,2.0
2017-07-25,Los Angeles,CA,1.5424598138747936,2.55
2017-07-25,San Diego,CA,1.6083839656194343,2.5
2017-07-25,San Francisco,CA,1.7151794616151577,2.75
2017-07-25,Denver,CO,1.2182329722012295,2.2
2017-07-25,Denver,CO,1.2182329722012295,2.2
2017-07-25,Jacksonville,FL,1.3775136612021843,2.5
2017-07-25,Miami,FL,1.2540125401253948,2.391304347826087
2017-07-25,Atlanta,GA,1.696045350514169,2.6744186046511627
2017-07-25,Chicago,IL,1.5351357980765057,2.272727272727273
2017-07-25,Indianapolis,IN,1.5840845708169946,2.2
2017-07-25,Kansas City,KS,1.3865957631396253,2.0
2017-07-25,Kansas City,KS,1.3865957631396253,2.0
2017-07-25,Boston,MA,1.5565774437411877,2.0
2017-07-25,Detroit,MI,1.4406937017231112,2.5
2017-07-25,Minneapolis,MN,1.425369555405097,2.0
2017-07-25,Charlotte,NC,1.7374206349206318,2.0
2017-07-25,New York,NY,1.8213763575605733,2.1666666666666665
2017-07-25,Philadelphia,PA,1.9322198567180344,3.0
2017-07-25,Pittsburgh,PA,1.564846630908472,2.4
2017-07-25,Nashville,TN,1.6411091031268883,2.0
2017-07-25,Dallas,TX,1.7519437799043085,2.2857142857142856
2017-07-25,Houston,TX,1.6584152776552892,2.202247191011236
2017-07-25,San Antonio,TX,1.6093159914196813,2.142857142857143
2017-07-25,Seattle,WA,1.3742652725234668,2.185185185185185
2017-07-26,Miami,AZ,1.6148411276099437,2.0
2017-07-26,Miami,AZ,1.6148411276099437,2.0
2017-07-26,Phoenix,AZ,1.284103688708949,2.25
2017-07-26,Los Angeles,CA,1.5260391379812566,2.515151515151515
2017-07-26,San Diego,CA,1.4094045711233227,2.727272727272727
2017-07-26,San Francisco,CA,1.7153644629372746,2.333333333333333
2017-07-26,Denver,CO,1.419759168035018,2.5
2017-07-26,Jacksonville,FL,1.3345458553791791,2.2
2017-07-26,Atlanta,GA,1.459272372742199,2.565217391304348
2017-07-26,Chicago,IL,1.7666319263505277,2.25
2017-07-26,Indianapolis,IN,1.594090250724202,2.2222222222222223
2017-07-26,Kansas City,KS,1.4367187499999876,2.2
2017-07-26,Kansas City,KS,1.4367187499999876,2.2
2017-07-26,Boston,MA,1.7829194769932055,2.0
2017-07-26,Detroit,MI,1.429666270380437,2.9
2017-07-26,Minneapolis,MN,1.4378494912730593,2.6
2017-07-26,Charlotte,NC,1.4679012883008389,2.074074074074074
2017-07-26,Albuquerque,NM,1.2977770280401844,2.75
2017-07-26,New York,NY,1.3294444444444335,2.5
2017-07-26,Portland,OR,1.3427900055982809,2.2
2017-07-26,Philadelphia,PA,1.4779578960519693,2.333333333333333
2017-07-26,Pittsburgh,PA,1.6043648169144165,2.2
2017-07-26,Nashville,TN,1.3849366082649528,2.636363636363636
2017-07-26,Dallas,TX,1.6802380952380935,2.339622641509434
2017-07-26,Houston,TX,1.5895455088389827,2.2666666666666666
2017-07-26,San Antonio,TX,1.3115300779033126,2.608695652173913
2017-07-26,Seattle,WA,1.4540766930251394,2.083333333333333
2017-07-27,Phoenix,AZ,1.2659381652407924,2.2285714285714286
2017-07-27,Los Angeles,CA,1.534387507091146,2.696969696969697
2017-07-27,San Diego,CA,1.630530827563469,2.6
2017-07-27,San Francisco,CA,1.6087381718102545,3.0
2017-07-27,Denver,CO,1.6219575354737503,2.375
2017-07-27,Jacksonville,FL,1.7161730545876956,2.571428571428572
2017-07-27,Miami,FL,1.5527982548518156,2.4
2017-07-27,San Antonio,FL,1.524709439111613,2.0
2017-07-27,San Antonio,FL,1.524709439111613,2.0
2017-07-27,Atlanta,GA,1.0999264361817025,2.6666666666666665
2017-07-27,Chicago,IL,1.594468583485317,2.2857142857142856
2017-07-27,Indianapolis,IN,1.4101172729079612,2.090909090909091
2017-07-27,Kansas City,KS,1.8249656002751928,3.0
2017-07-27,Kansas City,KS,1.8249656002751928,3.0
2017-07-27,Boston,MA,1.5439814814814743,3.25
2017-07-27,Detroit,MI,1.303038023720123,2.583333333333333
2017-07-27,Minneapolis,MN,1.5276113942388965,2.5106382978723403
2017-07-27,Charlotte,NC,1.5239517367108053,2.0625
2017-07-27,Dallas,NC,1.229390418538045,2.0
2017-07-27,Dallas,NC,1.229390418538045,2.0
2017-07-27,Albuquerque,NM,1.3583797669760098,2.5
2017-07-27,Las Vegas,NM,1.2836968099270398,3.0
2017-07-27,New York,NY,1.6960788469690558,2.5
2017-07-27,Portland,OR,1.643064555858724,2.1666666666666665
2017-07-27,Philadelphia,PA,1.417916666666667,2.6666666666666665
2017-07-27,Pittsburgh,PA,1.6042143104643112,3.0
2017-07-27,Nashville,TN,1.5524118589743632,2.264705882352941
2017-07-27,Houston,TX,1.3881988120195667,2.1515151515151514
2017-07-27,Seattle,WA,1.576210843905615,2.088235294117647
2017-07-28,Miami,AZ,1.3361111111111037,4.0
2017-07-28,Miami,AZ,1.3361111111111037,4.0
2017-07-28,Phoenix,AZ,1.2885460992907778,2.2916666666666665
2017-07-28,Los Angeles,CA,1.5557690375728357,2.5185185185185186
2017-07-28,San Diego,CA,1.673009992619091,2.9
2017-07-28,San Francisco,CA,1.7081200625116484,3.0
2017-07-28,Denver,CO,1.2290812102562003,2.4444444444444446
2017-07-28,Denver,CO,1.2290812102562003,2.4444444444444446
2017-07-28,Portland,CT,1.6888145856206545,2.0
2017-07-28,Portland,CT,1.6888145856206545,2.0
2017-07-28,Jacksonville,FL,1.7286048161060947,2.96
2017-07-28,San Antonio,FL,1.453718285214348,2.0
2017-07-28,San Antonio,FL,1.453718285214348,2.0
2017-07-28,Atlanta,GA,1.4296296296296216,2.7142857142857144
2017-07-28,Chicago,IL,1.900756518646196,2.4
2017-07-28,Indianapolis,IN,1.6809199370154972,2.1
2017-07-28,Kansas City,KS,1.6544191919191915,2.5
2017-07-28,Kansas City,KS,1.6544191919191915,2.5
2017-07-28,Boston,MA,1.6111635760073262,2.0
2017-07-28,Detroit,MI,1.5894228694714136,2.4285714285714284
2017-07-28,Minneapolis,MN,1.5230814453036676,2.5277777777777777
2017-07-28,Charlotte,NC,1.3779886905543102,2.0689655172413794
2017-07-28,Nashville,NC,1.5472901998637247,2.0
2017-07-28,Nashville,NC,1.5472901998637247,2.0
2017-07-28,Albuquerque,NM,1.4213756986219548,2.1
2017-07-28,New York,NY,1.6141231901890778,2.2
2017-07-28,Philadelphia,PA,1.712619694616972,2.375
2017-07-28,Pittsburgh,PA,1.3895664642375165,2.0
2017-07-28,Dallas,TX,1.527010233918126,2.5176470588235293
2017-07-28,Houston,TX,1.328214758415545,2.289473684210526
2017-07-28,Seattle,WA,1.545511913971216,2.1818181818181817
2017-07-28,Vancouver,WA,1.616338579937648,2.6666666666666665
2017-07-29,Los Angeles,CA,1.6049622703412014,2.565217391304348
2017-07-29,San Diego,CA,1.2779913266311904,3.0
2017-07-29,San Francisco,CA,1.7362040347293166,3.0
2017-07-29,Denver,CO,1.4793274417060795,3.0
2017-07-29,Jacksonville,FL,1.398541926758216,3.6666666666666665
2017-07-29,Miami,FL,1.4815602836879511,2.625
2017-07-29,Atlanta,GA,1.774359718353446,3.0
2017-07-29,Chicago,IL,1.4736155440604557,2.333333333333333
2017-07-29,Indianapolis,IN,1.7148048172757462,2.0
2017-07-29,Detroit,MI,1.4858918128654948,2.875
2017-07-29,Minneapolis,MN,1.4321712710643375,2.7
2017-07-29,Kansas City,MO,1.4489991571849947,3.0
2017-07-29,Charlotte,NC,1.6038746683753782,2.363636363636364
2017-07-29,Philadelphia,PA,1.5429671562627416,3.0
2017-07-29,Nashville,TN,1.5509246088193362,2.4
2017-07-29,Dallas,TX,1.4491485738612162,2.888888888888889
2017-07-29,Houston,TX,1.6662341046487394,2.6666666666666665
2017-07-29,Seattle,WA,1.4651993355481665,2.571428571428572
2017-07-30,Phoenix,AZ,1.2804829190118885,3.0
2017-07-30,Los Angeles,CA,1.4431967437842133,2.5416666666666665
2017-07-30,San Diego,CA,1.656499738745418,3.333333333333333
2017-07-30,San Francisco,CA,1.818404279535624,3.0
2017-07-30,Jacksonville,FL,1.5430783278284237,3.0
2017-07-30,Miami,FL,1.65422484783388,2.571428571428572
2017-07-30,Atlanta,GA,1.4031076511064158,3.0
2017-07-30,Chicago,IL,1.5088829434212645,3.5
2017-07-30,Indianapolis,IN,1.5198795207794025,3.6666666666666665
2017-07-30,Kansas City,KS,1.5117942402425144,3.0
2017-07-30,Detroit,MI,1.3627262764212658,3.1666666666666665
2017-07-30,Minneapolis,MN,1.462065595468952,3.0
2017-07-30,Charlotte,NC,1.5761587830834105,2.0
2017-07-30,New York,NY,1.5958810407626212,2.6666666666666665
2017-07-30,Portland,OR,1.5627641908212553,3.0
2017-07-30,Philadelphia,PA,1.5062364718614674,3.0
2017-07-30,Nashville,TN,1.358520723104051,2.6666666666666665
2017-07-30,Dallas,TX,1.5462340396631369,2.4375
2017-07-30,Houston,TX,1.578795405982904,2.8461538461538463
2017-07-30,San Antonio,TX,1.4083966228207512,3.0
2017-07-30,Seattle,WA,1.543220420983689,2.0
2017-07-31,Phoenix,AZ,1.498967791814715,2.2857142857142856
2017-07-31,Los Angeles,CA,1.4885639653414855,2.25
2017-07-31,San Diego,CA,1.7563412337152653,2.0
2017-07-31,San Francisco,CA,1.8367510438413348,3.0
2017-07-31,Denver,CO,1.4869131455399094,2.0
2017-07-31,Miami,FL,1.1083491161616212,2.1818181818181817
2017-07-31,Atlanta,GA,1.5616440856837344,2.5
2017-07-31,Chicago,IL,1.3039339795524685,2.5
2017-07-31,Indianapolis,IN,1.3363023563299787,2.6666666666666665
2017-07-31,Kansas City,KS,1.425997023809525,2.5
2017-07-31,Kansas City,KS,1.425997023809525,2.5
2017-07-31,Detroit,MI,1.4059219160104994,2.2
2017-07-31,Minneapolis,MN,1.3817278595309528,2.0
2017-07-31,Charlotte,NC,1.3719529478458,2.0
2017-07-31,Albuquerque,NM,1.4544315066452116,3.0
2017-07-31,New York,NY,1.7735960349766278,2.6
2017-07-31,Portland,OR,1.5776033303983013,2.0
2017-07-31,Philadelphia,PA,1.3875449288951391,2.0
2017-07-31,Nashville,TN,1.5807266825649202,2.0588235294117645
2017-07-31,Dallas,TX,1.4666859111561712,2.4
2017-07-31,Houston,TX,1.4242087930887,2.5
2017-07-31,San Antonio,TX,1.5268085585585611,3.0
2017-07-31,Seattle,WA,1.5946895424836551,2.6666666666666665
2017-10-01,Phoenix,AZ,1.3659575591216204,2.333333333333333
2017-10-01,Los Angeles,CA,1.6166200208279136,2.631578947368421
2017-10-01,San Francisco,CA,1.6707946650438676,2.6666666666666665
2017-10-01,Denver,CO,1.4971467002717034,3.6666666666666665
2017-10-01,Jacksonville,FL,1.501215277777793,3.0
2017-10-01,Miami,FL,1.6038668699186955,3.0
2017-10-01,Atlanta,GA,1.5719571230982048,2.8461538461538463
2017-10-01,Chicago,IL,1.5682165352378166,3.1666666666666665
2017-10-01,Indianapolis,IN,1.5580538179465024,2.5
2017-10-01,Kansas City,KS,1.420053475935824,3.0
2017-10-01,Kansas City,KS,1.420053475935824,3.0
2017-10-01,Charlotte,MI,1.2304820329013917,4.0
2017-10-01,Charlotte,MI,1.2304820329013917,4.0
2017-10-01,Detroit,MI,1.3840647100575512,3.0
2017-10-01,Minneapolis,MN,1.396124828532239,2.9
2017-10-01,Nashville,NC,1.439782575054163,3.0
2017-10-01,Nashville,NC,1.439782575054163,3.0
2017-10-01,Portland,OR,1.263536971509604,2.5
2017-10-01,Philadelphia,PA,1.655223632093655,3.0
2017-10-01,Dallas,TX,1.5401999999999982,2.27027027027027
2017-10-01,Houston,TX,1.408237469394361,2.7142857142857144
2017-10-01,San Antonio,TX,1.6645370370370371,3.0
2017-10-01,Seattle,WA,1.6805600726346284,2.2222222222222223
2017-10-01,Vancouver,WA,1.479497354497349,2.0
2017-10-02,Phoenix,AZ,1.5198605909280032,2.363636363636364
2017-10-02,Los Angeles,CA,1.464409722222226,2.5535714285714284
2017-10-02,San Diego,CA,1.619328770644557,2.4615384615384617
2017-10-02,San Francisco,CA,1.6441573970547434,2.4
2017-10-02,Denver,CO,1.5436885351966725,2.5
2017-10-02,Jacksonville,FL,1.467113095238092,2.8947368421052637
2017-10-02,Miami,FL,1.1506664631664356,2.32
2017-10-02,Atlanta,GA,1.617783252650993,2.7142857142857144
2017-10-02,Chicago,IL,1.4977412701677364,2.769230769230769
2017-10-02,Indianapolis,IN,1.5814543524416138,2.1956521739130435
2017-10-02,Kansas City,KS,1.634298262800415,2.25
2017-10-02,Kansas City,KS,1.634298262800415,2.25
2017-10-02,Boston,MA,1.8481007362784472,2.6666666666666665
2017-10-02,Detroit,MI,1.7172479114708985,2.7142857142857144
2017-10-02,Minneapolis,MN,1.4952225334578226,2.5454545454545454
2017-10-02,Charlotte,NC,1.4924893512240125,2.0549450549450547
2017-10-02,Albuquerque,NM,1.3845038535645486,2.142857142857143
2017-10-02,New York,NY,1.2808761199635164,2.090909090909091
2017-10-02,Portland,OR,1.5147837615106226,2.3461538461538463
2017-10-02,Philadelphia,PA,1.2293090843492465,2.6666666666666665
2017-10-02,Pittsburgh,PA,1.541683853646534,3.0
2017-10-02,Nashville,TN,1.3428721108759674,2.246153846153846
2017-10-02,Dallas,TX,1.6369305987605167,2.269230769230769
2017-10-02,Houston,TX,1.800279795330483,2.0873015873015874
2017-10-02,San Antonio,TX,1.4878509267394668,2.380952380952381
2017-10-02,Seattle,WA,1.674208192245508,2.423076923076923
2017-10-02,Vancouver,WA,1.5503945707070674,2.0
2017-10-03,Phoenix,AZ,1.31813597834967,2.292682926829268
2017-10-03,Los Angeles,CA,1.3310321350762595,2.413793103448276
2017-10-03,San Diego,CA,1.5328652159244276,2.6666666666666665
2017-10-03,San Francisco,CA,1.5989332660559905,2.6666666666666665
2017-10-03,Denver,CO,1.830422749918246,2.321428571428572
2017-10-03,Jacksonville,FL,1.3900427018633543,2.740740740740741
2017-10-03,Jacksonville,FL,1.3900427018633543,2.740740740740741
2017-10-03,Miami,FL,1.3283440170940086,2.324324324324324
2017-10-03,Atlanta,GA,1.3024943310657575,2.65625
2017-10-03,Chicago,IL,1.4710930973266445,2.7142857142857144
2017-10-03,Indianapolis,IN,1.5356847294185352,2.1578947368421053
2017-10-03,Kansas City,KS,1.590652262122135,3.0
2017-10-03,Kansas City,KS,1.590652262122135,3.0
2017-10-03,Boston,MA,1.583223024982351,3.0
2017-10-03,Detroit,MI,1.6253930164270445,2.642857142857143
2017-10-03,Minneapolis,MN,1.7260008529239204,2.4782608695652173
2017-10-03,Charlotte,NC,1.5418252596708086,2.071428571428572
2017-10-03,Albuquerque,NM,1.4385078662733528,2.4
2017-10-03,New York,NY,1.5791712372594733,2.111111111111111
2017-10-03,Portland,OR,1.4446695269597818,2.074074074074074
2017-10-03,Philadelphia,PA,1.4696881091617922,2.833333333333333
2017-10-03,Pittsburgh,PA,1.4197894550601555,2.6666666666666665
2017-10-03,Nashville,TN,1.6201711886304933,2.5
2017-10-03,Dallas,TX,1.559607295083791,2.392857142857143
2017-10-03,Houston,TX,1.631383821439387,2.176
2017-10-03,San Antonio,TX,1.424735449735453,2.333333333333333
2017-10-03,Seattle,WA,1.5460086885690962,2.1142857142857143
2017-10-03,Vancouver,WA,1.4021288466055908,2.0
2017-10-04,Phoenix,AZ,1.2928907489468762,2.2857142857142856
2017-10-04,Los Angeles,CA,1.3227886646038998,2.441860465116279
2017-10-04,San Diego,CA,1.2660995866715383,2.608695652173913
2017-10-04,San Francisco,CA,1.348378676806879,2.4285714285714284
2017-10-04,Denver,CO,1.3609723418079698,2.5384615384615383
2017-10-04,Jacksonville,FL,1.4244838929219572,2.772727272727273
2017-10-04,Miami,FL,1.5195422267790684,2.4722222222222223
2017-10-04,Atlanta,GA,1.2859082397003665,2.6818181818181817
2017-10-04,Chicago,IL,1.4012457591178848,3.090909090909091
2017-10-04,Indianapolis,IN,1.422949194547696,2.117647058823529
2017-10-04,Kansas City,KS,1.743431996086108,3.0
2017-10-04,Kansas City,KS,1.743431996086108,3.0
2017-10-04,Boston,MA,1.741230808361075,3.0
2017-10-04,Detroit,MI,1.4765963203463195,2.7857142857142856
2017-10-04,Minneapolis,MN,1.4870671546528358,2.703703703703704
2017-10-04,Charlotte,NC,1.696857351840511,2.102564102564102
2017-10-04,Albuquerque,NM,1.8200671996292388,2.75
2017-10-04,New York,NY,1.6011016381188063,2.5
2017-10-04,Portland,OR,1.4321991479249552,2.3
2017-10-04,Philadelphia,PA,1.4155101569713722,3.0
2017-10-04,Pittsburgh,PA,1.7363532412478162,2.4285714285714284
2017-10-04,Nashville,TN,1.5078984287317587,2.236111111111111
2017-10-04,Dallas,TX,1.690911816001747,2.453125
2017-10-04,Houston,TX,1.5205352042273663,2.215686274509804
2017-10-04,San Antonio,TX,1.912874670132735,2.176470588235294
2017-10-04,Seattle,WA,1.3935261166067137,2.3548387096774195
2017-10-04,Vancouver,WA,1.7666846096236613,2.833333333333333
2017-10-05,Phoenix,AZ,1.4888972094213997,2.4615384615384617
2017-10-05,Los Angeles,CA,1.7300160805062703,2.5517241379310347
2017-10-05,San Diego,CA,1.5549447968052617,2.611111111111111
2017-10-05,San Francisco,CA,1.329174507510254,2.4285714285714284
2017-10-05,Denver,CO,1.353941566985042,2.391304347826087
2017-10-05,Jacksonville,FL,1.6357804232804265,2.7142857142857144
2017-10-05,Miami,FL,1.4150082918739533,2.4
2017-10-05,Atlanta,GA,1.5985613202671112,2.7916666666666665
2017-10-05,Chicago,IL,1.7462929308891575,2.5
2017-10-05,Indianapolis,IN,1.2781156965403977,2.159090909090909
2017-10-05,Kansas City,KS,1.88509215991693,3.0
2017-10-05,Kansas City,KS,1.88509215991693,3.0
2017-10-05,Detroit,MI,1.5130234159779596,2.375
2017-10-05,Minneapolis,MN,1.329989487303895,2.7333333333333334
2017-10-05,Charlotte,NC,1.5246963434128598,2.0444444444444443
2017-10-05,Albuquerque,NM,1.342806040051683,2.6666666666666665
