City,Date,Score
Philadelphia,2017-07-15,1.9000343312276802
Phoenix,2017-07-15,1.1702821280027143
Pittsburgh,2017-07-15,1.0863708478933196
Portland,2017-07-15,1.7874380178769465
San Antonio,2017-07-15,1.2293620547812614
San Diego,2017-07-15,1.5087429366499094
San Francisco,2017-07-15,1.3964012201453808
Seattle,2017-07-15,1.3825613465648587
Vancouver,2017-07-15,1.6339439655172427
Albuquerque,2017-07-16,1.3416870166870176
Atlanta,2017-07-16,1.3650577166350406
Boston,2017-07-16,1.3799788925295995
Charlotte,2017-07-16,1.3951597453961186
Chicago,2017-07-16,1.3558582591850838
Dallas,2017-07-16,1.5344308469308423
Denver,2017-07-16,1.4273304699572769
Detroit,2017-07-16,1.739353041988004
Houston,2017-07-16,1.680052790346907
Indianapolis,2017-07-16,1.3330873338495304
Jacksonville,2017-07-16,1.3397027600849263
Kansas City,2017-07-16,1.5325815914924823
Las Vegas,2017-07-16,1.497676636351454
Los Angeles,2017-07-16,1.5889422256357746
Miami,2017-07-16,1.4081878306878404
Minneapolis,2017-07-16,1.5476723089015967
Nashville,2017-07-16,1.301465727209458
New York,2017-07-16,1.4676132317884876
Philadelphia,2017-07-16,1.192794795783918
Phoenix,2017-07-16,1.3469424320134156
Pittsburgh,2017-07-16,1.2080782312925191
Portland,2017-07-16,1.491769334214514
San Antonio,2017-07-16,1.5812971342383095
San Diego,2017-07-16,1.4537892113749622
San Francisco,2017-07-16,1.507578714545929
Seattle,2017-07-16,1.425967813051151
Vancouver,2017-07-16,1.3805529069483145
Albuquerque,2017-07-17,1.3748956877197438
Atlanta,2017-07-17,1.3273373521383087
Boston,2017-07-17,1.4937208703215212
Charlotte,2017-07-17,1.2642687559354235
Chicago,2017-07-17,1.4765625000000022
Dallas,2017-07-17,1.5392933455433455
Denver,2017-07-17,1.275864592944849
Detroit,2017-07-17,1.6997829223147645
Houston,2017-07-17,1.3816532521921194
Indianapolis,2017-07-17,1.471623216393088
Jacksonville,2017-07-17,1.8580569535854057
Kansas City,2017-07-17,1.3969971361186004
Las Vegas,2017-07-17,1.516307471264366
Los Angeles,2017-07-17,1.5374832124630655
Miami,2017-07-17,1.436290598290587
Minneapolis,2017-07-17,1.3941105769230784
Nashville,2017-07-17,1.5169879486644386
New York,2017-07-17,1.4830858359603942
Philadelphia,2017-07-17,1.295506025924476
Phoenix,2017-07-17,1.4672278338945022
Pittsburgh,2017-07-17,1.6265432098765458
Portland,2017-07-17,1.5894979340533482
San Antonio,2017-07-17,1.2689877167678982
San Diego,2017-07-17,1.657357702794815
San Francisco,2017-07-17,1.4382389321714726
Seattle,2017-07-17,1.4442706454425192
Vancouver,2017-07-17,1.6009898513436245
Albuquerque,2017-07-18,1.3637866163414503
Atlanta,2017-07-18,1.3674525212835604
Boston,2017-07-18,1.520751353981546
Charlotte,2017-07-18,1.7381747903563856
Chicago,2017-07-18,1.5377715121136182
Dallas,2017-07-18,1.5781713804924935
Denver,2017-07-18,1.4165801513175287
Detroit,2017-07-18,1.4215374228395052
Houston,2017-07-18,1.4652777777777781
Indianapolis,2017-07-18,1.485655635419786
Jacksonville,2017-07-18,1.6141345981451625
Kansas City,2017-07-18,1.333333333333329
Las Vegas,2017-07-18,1.6714641080312735
Los Angeles,2017-07-18,1.4473295671033783
Miami,2017-07-18,1.425257423371646
Minneapolis,2017-07-18,1.5320663619662138
Nashville,2017-07-18,1.5455847953216386
New York,2017-07-18,1.5648839137645065
Philadelphia,2017-07-18,1.473194378085681
Phoenix,2017-07-18,1.2776224020086457
Pittsburgh,2017-07-18,1.542194436525069
Portland,2017-07-18,1.564456417472508
San Antonio,2017-07-18,1.4792392566782748
San Diego,2017-07-18,1.5940087468350215
San Francisco,2017-07-18,1.7482856810785672
Seattle,2017-07-18,1.4403540462427735
Vancouver,2017-07-18,1.411728944246739
Albuquerque,2017-07-19,1.5621551321019416
Atlanta,2017-07-19,1.4939632066276798
Boston,2017-07-19,1.8027136860491315
Charlotte,2017-07-19,1.2781129168241436
Chicago,2017-07-19,1.7250286041189957
Dallas,2017-07-19,1.460377763729494
Denver,2017-07-19,1.2375067585834008
Detroit,2017-07-19,1.3466525080906104
Houston,2017-07-19,1.3818321513002352
Indianapolis,2017-07-19,1.5650104076945113
Jacksonville,2017-07-19,1.845381282962009
Kansas City,2017-07-19,1.591308616308614
Las Vegas,2017-07-19,1.3638622174806352
Los Angeles,2017-07-19,1.5488191089640342
Miami,2017-07-19,1.6904854620976162
Minneapolis,2017-07-19,1.609197344703269
Nashville,2017-07-19,1.548985649274578
New York,2017-07-19,1.571094420600853
Philadelphia,2017-07-19,1.4704105681655495
Phoenix,2017-07-19,1.5096261820330914
Pittsburgh,2017-07-19,1.6194868042719222
Portland,2017-07-19,1.340181327160492
San Antonio,2017-07-19,1.509145187126841
San Diego,2017-07-19,1.5539374325782027
San Francisco,2017-07-19,1.596052642884146
Seattle,2017-07-19,1.4254550415434435
Vancouver,2017-07-19,1.5726747936016494
Albuquerque,2017-07-20,1.3665031473752083
Atlanta,2017-07-20,1.3975522064617831
Boston,2017-07-20,1.3487821766047536
Charlotte,2017-07-20,1.4120516877637124
Chicago,2017-07-20,1.692412454747977
Dallas,2017-07-20,1.4869232188999602
Denver,2017-07-20,1.0993707136820892
Detroit,2017-07-20,1.4948423077652024
Houston,2017-07-20,1.5752920062664881
Indianapolis,2017-07-20,1.6292518480018476
Jacksonville,2017-07-20,1.5672512034580937
Kansas City,2017-07-20,1.624794057555202
Las Vegas,2017-07-20,1.4396619841966616
Los Angeles,2017-07-20,1.4935066562412278
Miami,2017-07-20,1.4203525641025676
Minneapolis,2017-07-20,1.7194931324313214
Nashville,2017-07-20,1.471978021978025
New York,2017-07-20,1.369190923792195
Philadelphia,2017-07-20,1.5617913832199553
Phoenix,2017-07-20,1.379559043348284
Pittsburgh,2017-07-20,1.362711151358192
Portland,2017-07-20,1.5405842141416817
San Antonio,2017-07-20,1.4955769230769231
San Diego,2017-07-20,1.7454455266955298
San Francisco,2017-07-20,1.778390613451584
Seattle,2017-07-20,1.6837213599408718
Vancouver,2017-07-20,1.6989077345109016
Albuquerque,2017-07-21,1.2683678188505811
Atlanta,2017-07-21,1.6069163175046508
Boston,2017-07-21,1.3809295753227113
Charlotte,2017-07-21,1.560431695638816
Chicago,2017-07-21,1.499279322087594
Dallas,2017-07-21,1.4664003759398525
Denver,2017-07-21,1.4506827567399099
Detroit,2017-07-21,1.5815712468193308
Houston,2017-07-21,1.3336115987928456
Indianapolis,2017-07-21,1.2508171730230506
Jacksonville,2017-07-21,1.4097073343344904
Kansas City,2017-07-21,1.4411845058774875
Las Vegas,2017-07-21,1.3132220292791157
Los Angeles,2017-07-21,1.5946435866013062
Miami,2017-07-21,1.0626920122887773
Minneapolis,2017-07-21,1.6538220551378406
Nashville,2017-07-21,1.619206138626835
New York,2017-07-21,1.5090008955102379
Philadelphia,2017-07-21,1.6024774774774777
Phoenix,2017-07-21,1.3072520072520022
Pittsburgh,2017-07-21,1.578857485107486
Portland,2017-07-21,1.4660071432403636
San Antonio,2017-07-21,1.4814598210621328
San Diego,2017-07-21,1.6985663082437195
San Francisco,2017-07-21,1.592493386243384
Seattle,2017-07-21,1.3521221833721784
Vancouver,2017-07-21,1.672836475517149
Albuquerque,2017-07-22,1.4152872046254377
Atlanta,2017-07-22,1.2077150332410833
Boston,2017-07-22,1.5010142868418976
Charlotte,2017-07-22,1.598976034107957
Chicago,2017-07-22,1.6803488756613703
Dallas,2017-07-22,1.5759869759869736
Denver,2017-07-22,1.4691057792000584
Detroit,2017-07-22,1.5463962716869692
Houston,2017-07-22,1.4088318027632976
Indianapolis,2017-07-22,1.2513595461658833
Jacksonville,2017-07-22,1.437918236839098
Kansas City,2017-07-22,1.5796033168344983
Las Vegas,2017-07-22,1.2752100840336102
Los Angeles,2017-07-22,1.5966858037578282
Miami,2017-07-22,1.4568049629582491
Minneapolis,2017-07-22,1.5271688572536035
Nashville,2017-07-22,1.558079710144928
New York,2017-07-22,1.4121048795458
Philadelphia,2017-07-22,1.4560636856368478
Phoenix,2017-07-22,1.3102995508548199
Pittsburgh,2017-07-22,1.6751351181498382
Portland,2017-07-22,1.6710939885981884
San Antonio,2017-07-22,1.5993036054558214
San Diego,2017-07-22,1.8442118660799922
San Francisco,2017-07-22,1.534169750966627
Seattle,2017-07-22,1.7280405405405406
Vancouver,2017-07-22,1.2483660130719076
Albuquerque,2017-07-23,1.4440134204506725
Atlanta,2017-07-23,1.6379166666666702
Boston,2017-07-23,1.1713748151328667
Charlotte,2017-07-23,1.3291517556987031
Chicago,2017-07-23,1.6850326420890902
Dallas,2017-07-23,1.571556558832447
Denver,2017-07-23,1.4798464870675994
Detroit,2017-07-23,1.7122367102893774
Houston,2017-07-23,1.6931623931623954
Indianapolis,2017-07-23,1.4655483405483276
Jacksonville,2017-07-23,1.6377955147362453
Kansas City,2017-07-23,1.4346980621582581
Las Vegas,2017-07-23,1.3401111944027992
Los Angeles,2017-07-23,1.5495944945483928
Miami,2017-07-23,1.360974945533766
Minneapolis,2017-07-23,1.4511860781644925
Nashville,2017-07-23,1.5833639931321966
New York,2017-07-23,1.5900140646976075
Philadelphia,2017-07-23,1.4982647591200282
Phoenix,2017-07-23,1.1993738404452667
Pittsburgh,2017-07-23,1.5599686379928268
Portland,2017-07-23,1.5380079201101926
San Antonio,2017-07-23,1.3807806214045137
San Diego,2017-07-23,1.739385201672735
San Francisco,2017-07-23,1.4779202531496105
Seattle,2017-07-23,1.472883597883589
Vancouver,2017-07-23,1.4728374655647312
Albuquerque,2017-07-24,1.2736854991219777
Atlanta,2017-07-24,1.5538272219456906
Boston,2017-07-24,1.262024176954734
Charlotte,2017-07-24,1.8340172006302506
Chicago,2017-07-24,1.4961976600985236
Dallas,2017-07-24,1.4595392159742981
Denver,2017-07-24,1.5024078079934085
Detroit,2017-07-24,1.385018852912683
Houston,2017-07-24,1.6691907051282076
Indianapolis,2017-07-24,1.7768490374873336
Jacksonville,2017-07-24,1.4642668106368573
Kansas City,2017-07-24,1.6373590225563888
Las Vegas,2017-07-24,1.5690759321194132
Los Angeles,2017-07-24,1.5692387656842708
Miami,2017-07-24,1.2756704239086702
Minneapolis,2017-07-24,1.4802766121049968
Nashville,2017-07-24,1.3858963787535235
New York,2017-07-24,1.4953161109277033
Philadelphia,2017-07-24,1.7916227144866308
Phoenix,2017-07-24,1.6294853344298241
Pittsburgh,2017-07-24,1.8059961600945194
Portland,2017-07-24,1.4470556304282691
San Antonio,2017-07-24,1.6077286178180488
San Diego,2017-07-24,1.1845238095238102
San Francisco,2017-07-24,1.7035979720762304
Seattle,2017-07-24,1.306060691648993
Vancouver,2017-07-24,1.7389530047827013
Albuquerque,2017-07-25,1.2041666666666662
Atlanta,2017-07-25,1.696045350514169
Boston,2017-07-25,1.5565774437411877
Charlotte,2017-07-25,1.7374206349206318
Chicago,2017-07-25,1.5351357980765055
Dallas,2017-07-25,1.7519437799043085
Denver,2017-07-25,1.2182329722012297
Detroit,2017-07-25,1.4406937017231112
Houston,2017-07-25,1.6584152776552892
Indianapolis,2017-07-25,1.5840845708169946
Jacksonville,2017-07-25,1.3775136612021843
Kansas City,2017-07-25,1.3865957631396253
Las Vegas,2017-07-25,1.4701194607098895
Los Angeles,2017-07-25,1.5424598138747936
Miami,2017-07-25,1.2540125401253948
Minneapolis,2017-07-25,1.4253695554050967
Nashville,2017-07-25,1.6411091031268883
New York,2017-07-25,1.8213763575605735
Philadelphia,2017-07-25,1.9322198567180346
Phoenix,2017-07-25,1.3620973696412533
Pittsburgh,2017-07-25,1.564846630908472
Portland,2017-07-25,1.4758537375880252
San Antonio,2017-07-25,1.6093159914196813
San Diego,2017-07-25,1.6083839656194345
San Francisco,2017-07-25,1.7151794616151577
Seattle,2017-07-25,1.3742652725234668
Vancouver,2017-07-25,1.6660854577521271
Albuquerque,2017-07-26,1.2977770280401844
Atlanta,2017-07-26,1.459272372742199
Boston,2017-07-26,1.7829194769932057
Charlotte,2017-07-26,1.4679012883008387
Chicago,2017-07-26,1.7666319263505277
Dallas,2017-07-26,1.6802380952380935
Denver,2017-07-26,1.419759168035018
Detroit,2017-07-26,1.429666270380437
Houston,2017-07-26,1.5895455088389827
Indianapolis,2017-07-26,1.5940902507242019
Jacksonville,2017-07-26,1.3345458553791791
Kansas City,2017-07-26,1.4367187499999876
Las Vegas,2017-07-26,1.5310464866377784
Los Angeles,2017-07-26,1.5260391379812566
Miami,2017-07-26,1.6148411276099435
Minneapolis,2017-07-26,1.4378494912730593
Nashville,2017-07-26,1.3849366082649528
New York,2017-07-26,1.3294444444444335
Philadelphia,2017-07-26,1.4779578960519693
Phoenix,2017-07-26,1.284103688708949
Pittsburgh,2017-07-26,1.6043648169144165
Portland,2017-07-26,1.3427900055982809
San Antonio,2017-07-26,1.3115300779033126
San Diego,2017-07-26,1.4094045711233227
San Francisco,2017-07-26,1.7153644629372746
Seattle,2017-07-26,1.4540766930251394
Vancouver,2017-07-26,1.7074137393223892
Albuquerque,2017-07-27,1.3583797669760098
Atlanta,2017-07-27,1.0999264361817023
Boston,2017-07-27,1.5439814814814745
Charlotte,2017-07-27,1.5239517367108053
Chicago,2017-07-27,1.594468583485317
Dallas,2017-07-27,1.229390418538045
Denver,2017-07-27,1.6219575354737505
Detroit,2017-07-27,1.3030380237201227
Houston,2017-07-27,1.3881988120195667
Indianapolis,2017-07-27,1.4101172729079612
Jacksonville,2017-07-27,1.7161730545876956
Kansas City,2017-07-27,1.8249656002751926
Las Vegas,2017-07-27,1.2836968099270398
Los Angeles,2017-07-27,1.534387507091146
Miami,2017-07-27,1.5527982548518156
Minneapolis,2017-07-27,1.5276113942388965
Nashville,2017-07-27,1.5524118589743632
New York,2017-07-27,1.6960788469690558
Philadelphia,2017-07-27,1.417916666666667
Phoenix,2017-07-27,1.2659381652407924
Pittsburgh,2017-07-27,1.6042143104643112
Portland,2017-07-27,1.643064555858724
San Antonio,2017-07-27,1.524709439111613
San Diego,2017-07-27,1.6305308275634687
San Francisco,2017-07-27,1.6087381718102545
Seattle,2017-07-27,1.576210843905615
Vancouver,2017-07-27,1.6702471139971085
Albuquerque,2017-07-28,1.4213756986219548
Atlanta,2017-07-28,1.4296296296296216
Boston,2017-07-28,1.6111635760073262
Charlotte,2017-07-28,1.3779886905543102
Chicago,2017-07-28,1.900756518646196
Dallas,2017-07-28,1.527010233918126
Denver,2017-07-28,1.2290812102562005
Detroit,2017-07-28,1.5894228694714136
Houston,2017-07-28,1.328214758415545
Indianapolis,2017-07-28,1.6809199370154972
Jacksonville,2017-07-28,1.7286048161060947
Kansas City,2017-07-28,1.6544191919191917
Las Vegas,2017-07-28,1.46033778485975
Los Angeles,2017-07-28,1.5557690375728355
Miami,2017-07-28,1.3361111111111035
Minneapolis,2017-07-28,1.5230814453036676
Nashville,2017-07-28,1.5472901998637247
New York,2017-07-28,1.6141231901890778
Philadelphia,2017-07-28,1.712619694616972
Phoenix,2017-07-28,1.2885460992907778
Pittsburgh,2017-07-28,1.3895664642375165
Portland,2017-07-28,1.6888145856206545
San Antonio,2017-07-28,1.453718285214348
San Diego,2017-07-28,1.673009992619091
San Francisco,2017-07-28,1.7081200625116484
Seattle,2017-07-28,1.5455119139712161
Vancouver,2017-07-28,1.616338579937648
Albuquerque,2017-07-29,1.4274095176332537
Atlanta,2017-07-29,1.774359718353446
Boston,2017-07-29,1.4291198501872664
Charlotte,2017-07-29,1.6038746683753782
Chicago,2017-07-29,1.4736155440604555
Dallas,2017-07-29,1.4491485738612162
Denver,2017-07-29,1.4793274417060795
Detroit,2017-07-29,1.4858918128654948
Houston,2017-07-29,1.6662341046487394
Indianapolis,2017-07-29,1.7148048172757462
Jacksonville,2017-07-29,1.398541926758216
Kansas City,2017-07-29,1.4489991571849947
Las Vegas,2017-07-29,1.444052496449248
Los Angeles,2017-07-29,1.6049622703412014
Miami,2017-07-29,1.4815602836879511
Minneapolis,2017-07-29,1.4321712710643377
Nashville,2017-07-29,1.5509246088193362
New York,2017-07-29,1.1793154761904787
Philadelphia,2017-07-29,1.5429671562627416
Phoenix,2017-07-29,1.371604938271602
Pittsburgh,2017-07-29,1.7651936026935946
Portland,2017-07-29,1.613426987386526
San Antonio,2017-07-29,1.3762742869597706
San Diego,2017-07-29,1.2779913266311904
San Francisco,2017-07-29,1.7362040347293166
Seattle,2017-07-29,1.4651993355481663
Vancouver,2017-07-29,1.6860845223044985
Albuquerque,2017-07-30,1.6109014675052447
Atlanta,2017-07-30,1.4031076511064158
Boston,2017-07-30,1.6519171817679261
Charlotte,2017-07-30,1.5761587830834105
Chicago,2017-07-30,1.5088829434212643
Dallas,2017-07-30,1.5462340396631367
Denver,2017-07-30,1.3751356336805551
Detroit,2017-07-30,1.3627262764212658
Houston,2017-07-30,1.5787954059829041
Indianapolis,2017-07-30,1.5198795207794025
Jacksonville,2017-07-30,1.5430783278284235
Kansas City,2017-07-30,1.5117942402425144
Las Vegas,2017-07-30,1.2439072407795473
Los Angeles,2017-07-30,1.4431967437842133
Miami,2017-07-30,1.6542248478338801
Minneapolis,2017-07-30,1.462065595468952
Nashville,2017-07-30,1.358520723104051
New York,2017-07-30,1.5958810407626212
Philadelphia,2017-07-30,1.5062364718614674
Phoenix,2017-07-30,1.2804829190118885
Pittsburgh,2017-07-30,1.3976670399402789
Portland,2017-07-30,1.5627641908212553
San Antonio,2017-07-30,1.4083966228207512
San Diego,2017-07-30,1.656499738745418
San Francisco,2017-07-30,1.8184042795356241
Seattle,2017-07-30,1.543220420983689
Vancouver,2017-07-30,1.7577200577200607
Albuquerque,2017-07-31,1.4544315066452116
Atlanta,2017-07-31,1.5616440856837344
Boston,2017-07-31,1.4203690914671598
Charlotte,2017-07-31,1.3719529478458
Chicago,2017-07-31,1.3039339795524683
Dallas,2017-07-31,1.4666859111561712
Denver,2017-07-31,1.4869131455399094
Detroit,2017-07-31,1.4059219160104994
Houston,2017-07-31,1.4242087930887
Indianapolis,2017-07-31,1.3363023563299787
Jacksonville,2017-07-31,1.7570898128004773
Kansas City,2017-07-31,1.425997023809525
Las Vegas,2017-07-31,1.3545205984970485
Los Angeles,2017-07-31,1.4885639653414857
Miami,2017-07-31,1.1083491161616212
Minneapolis,2017-07-31,1.3817278595309528
Nashville,2017-07-31,1.5807266825649202
New York,2017-07-31,1.7735960349766278
Philadelphia,2017-07-31,1.3875449288951391
Phoenix,2017-07-31,1.498967791814715
Pittsburgh,2017-07-31,1.4535714285714283
Portland,2017-07-31,1.5776033303983013
San Antonio,2017-07-31,1.5268085585585611
San Diego,2017-07-31,1.7563412337152653
San Francisco,2017-07-31,1.8367510438413348
Seattle,2017-07-31,1.5946895424836551
Vancouver,2017-07-31,1.4139623750734884
Albuquerque,2017-10-01,1.629878342893722
Atlanta,2017-10-01,1.5719571230982048
Boston,2017-10-01,1.679148933375368
Charlotte,2017-10-01,1.2304820329013915
Chicago,2017-10-01,1.5682165352378166
Dallas,2017-10-01,1.5401999999999982
Denver,2017-10-01,1.4971467002717034
Detroit,2017-10-01,1.3840647100575512
Houston,2017-10-01,1.408237469394361
Indianapolis,2017-10-01,1.5580538179465024
Jacksonville,2017-10-01,1.501215277777793
Kansas City,2017-10-01,1.4200534759358239
Las Vegas,2017-10-01,1.1345861131451174
Los Angeles,2017-10-01,1.6166200208279136
Miami,2017-10-01,1.6038668699186955
Minneapolis,2017-10-01,1.396124828532239
Nashville,2017-10-01,1.439782575054163
New York,2017-10-01,1.3406971256971292
Philadelphia,2017-10-01,1.655223632093655
Phoenix,2017-10-01,1.3659575591216204
Pittsburgh,2017-10-01,1.3220408846354108
Portland,2017-10-01,1.263536971509604
San Antonio,2017-10-01,1.6645370370370371
San Diego,2017-10-01,1.7524771940861716
San Francisco,2017-10-01,1.6707946650438676
Seattle,2017-10-01,1.6805600726346284
Vancouver,2017-10-01,1.4794973544973493
Albuquerque,2017-10-02,1.3845038535645486
Atlanta,2017-10-02,1.617783252650993
Boston,2017-10-02,1.8481007362784472
Charlotte,2017-10-02,1.4924893512240123
Chicago,2017-10-02,1.4977412701677364
Dallas,2017-10-02,1.6369305987605167
Denver,2017-10-02,1.5436885351966725
Detroit,2017-10-02,1.7172479114708983
Houston,2017-10-02,1.800279795330483
Indianapolis,2017-10-02,1.5814543524416138
Jacksonville,2017-10-02,1.467113095238092
Kansas City,2017-10-02,1.634298262800415
Las Vegas,2017-10-02,1.37803612435965
Los Angeles,2017-10-02,1.464409722222226
Miami,2017-10-02,1.1506664631664356
Minneapolis,2017-10-02,1.4952225334578226
Nashville,2017-10-02,1.3428721108759674
New York,2017-10-02,1.2808761199635164
Philadelphia,2017-10-02,1.2293090843492465
Phoenix,2017-10-02,1.5198605909280032
Pittsburgh,2017-10-02,1.541683853646534
Portland,2017-10-02,1.5147837615106226
San Antonio,2017-10-02,1.4878509267394668
San Diego,2017-10-02,1.619328770644557
San Francisco,2017-10-02,1.6441573970547434
Seattle,2017-10-02,1.6742081922455079
Vancouver,2017-10-02,1.5503945707070674
Albuquerque,2017-10-03,1.4385078662733528
Atlanta,2017-10-03,1.3024943310657575
Boston,2017-10-03,1.5832230249823507
Charlotte,2017-10-03,1.5418252596708086
Chicago,2017-10-03,1.4710930973266445
Dallas,2017-10-03,1.559607295083791
Denver,2017-10-03,1.830422749918246
Detroit,2017-10-03,1.6253930164270445
Houston,2017-10-03,1.631383821439387
Indianapolis,2017-10-03,1.5356847294185352
Jacksonville,2017-10-03,1.3900427018633543
Kansas City,2017-10-03,1.590652262122135
Las Vegas,2017-10-03,1.2921354519136774
Los Angeles,2017-10-03,1.3310321350762595
Miami,2017-10-03,1.3283440170940086
Minneapolis,2017-10-03,1.7260008529239204
Nashville,2017-10-03,1.6201711886304933
New York,2017-10-03,1.5791712372594733
Philadelphia,2017-10-03,1.4696881091617922
Phoenix,2017-10-03,1.31813597834967
Pittsburgh,2017-10-03,1.4197894550601555
Portland,2017-10-03,1.4446695269597818
San Antonio,2017-10-03,1.424735449735453
San Diego,2017-10-03,1.5328652159244276
San Francisco,2017-10-03,1.5989332660559905
Seattle,2017-10-03,1.5460086885690962
Vancouver,2017-10-03,1.4021288466055908
Albuquerque,2017-10-04,1.8200671996292388
Atlanta,2017-10-04,1.2859082397003663
Boston,2017-10-04,1.741230808361075
Charlotte,2017-10-04,1.696857351840511
Chicago,2017-10-04,1.4012457591178848
Dallas,2017-10-04,1.690911816001747
Denver,2017-10-04,1.3609723418079698
Detroit,2017-10-04,1.4765963203463195
Houston,2017-10-04,1.5205352042273663
Indianapolis,2017-10-04,1.422949194547696
Jacksonville,2017-10-04,1.4244838929219572
Kansas City,2017-10-04,1.743431996086108
Las Vegas,2017-10-04,1.322381358340437
Los Angeles,2017-10-04,1.3227886646038998
Miami,2017-10-04,1.5195422267790684
Minneapolis,2017-10-04,1.4870671546528358
Nashville,2017-10-04,1.5078984287317587
New York,2017-10-04,1.6011016381188063
Philadelphia,2017-10-04,1.4155101569713722
Phoenix,2017-10-04,1.2928907489468762
Pittsburgh,2017-10-04,1.7363532412478162
Portland,2017-10-04,1.4321991479249552
San Antonio,2017-10-04,1.912874670132735
San Diego,2017-10-04,1.2660995866715385
San Francisco,2017-10-04,1.348378676806879
Seattle,2017-10-04,1.3935261166067137
Vancouver,2017-10-04,1.7666846096236613
Albuquerque,2017-10-05,1.342806040051683
Atlanta,2017-10-05,1.5985613202671112
Boston,2017-10-05,1.648580259609671
Charlotte,2017-10-05,1.5246963434128598
Chicago,2017-10-05,1.7462929308891577
Dallas,2017-10-05,1.4623240740740735
Denver,2017-10-05,1.3539415669850419
Detroit,2017-10-05,1.5130234159779596
Houston,2017-10-05,1.4913017290249422
Indianapolis,2017-10-05,1.2781156965403975
Jacksonville,2017-10-05,1.6357804232804263
Kansas City,2017-10-05,1.8850921599169301
Las Vegas,2017-10-05,1.4285763112105385
Los Angeles,2017-10-05,1.7300160805062705
Miami,2017-10-05,1.4150082918739533
Minneapolis,2017-10-05,1.3299894873038953
Nashville,2017-10-05,1.3542890357317656
New York,2017-10-05,1.6171113306982856
Philadelphia,2017-10-05,1.9178982946689196
Phoenix,2017-10-05,1.4888972094213995
Pittsburgh,2017-10-05,1.5301507537688368
Portland,2017-10-05,1.6732638888888878
San Antonio,2017-10-05,1.6572768762677457
San Diego,2017-10-05,1.5549447968052617
San Francisco,2017-10-05,1.329174507510254
Seattle,2017-10-05,1.40559330272193
Vancouver,2017-10-05,1.5615985819031468
Albuquerque,2017-10-06,1.6349940994677825
Atlanta,2017-10-06,1.6202842358393226
Boston,2017-10-06,1.7034564393939398
Charlotte,2017-10-06,1.4066969377906438
Chicago,2017-10-06,1.5718838334420486
Dallas,2017-10-06,1.6234271284271307
Denver,2017-10-06,1.4046416659221521
Detroit,2017-10-06,1.4896901709401615
Houston,2017-10-06,1.756529471544713
Indianapolis,2017-10-06,1.6917511645826744
Jacksonville,2017-10-06,1.5658672891907217
Kansas City,2017-10-06,1.535804473304465
Las Vegas,2017-10-06,1.4634432734842557
Los Angeles,2017-10-06,1.3537068423879424
Miami,2017-10-06,1.7815098841172359
Minneapolis,2017-10-06,1.5116865312517518
Nashville,2017-10-06,1.5141657121038525
New York,2017-10-06,1.4348234886940445
Philadelphia,2017-10-06,1.3768382352941164
Phoenix,2017-10-06,1.2849993797375165
Pittsburgh,2017-10-06,1.7385988313008172
Portland,2017-10-06,1.5860966810966812
San Antonio,2017-10-06,1.4100473885864098
San Diego,2017-10-06,1.4751288874106097
San Francisco,2017-10-06,1.466980510780158
Seattle,2017-10-06,1.3837748933143659
Vancouver,2017-10-06,1.640792646172389
Albuquerque,2017-10-07,1.1796269505383759
Atlanta,2017-10-07,1.515118808567599
Boston,2017-10-07,1.9463258368200838
Charlotte,2017-10-07,1.7850960926562325
Chicago,2017-10-07,1.3991117814647271
Dallas,2017-10-07,1.637665343915344
Denver,2017-10-07,1.4840936777877873
Detroit,2017-10-07,1.6737857142857053
Houston,2017-10-07,1.5565116747181964
Indianapolis,2017-10-07,1.4593388637506242
Jacksonville,2017-10-07,1.7417624334502013
Kansas City,2017-10-07,1.5186924349459012
Las Vegas,2017-10-07,1.383430873621713
Los Angeles,2017-10-07,1.4484665746205363
Miami,2017-10-07,1.8000665335994583
Minneapolis,2017-10-07,1.9356889978213483
Nashville,2017-10-07,1.6143069991203916
New York,2017-10-07,1.4882643656241994
Philadelphia,2017-10-07,1.553916409392829
Phoenix,2017-10-07,1.2887397254867108
Pittsburgh,2017-10-07,1.7443017907381777
Portland,2017-10-07,1.2964212300212898
San Antonio,2017-10-07,1.397046241809606
San Diego,2017-10-07,1.499182658137882
San Francisco,2017-10-07,1.3965012152362748
Seattle,2017-10-07,1.5094107379318693
Vancouver,2017-10-07,1.617540204398915
Albuquerque,2017-10-08,1.479683935245862
Atlanta,2017-10-08,1.4790580465763024
Boston,2017-10-08,1.4753326330532208
Charlotte,2017-10-08,1.8492948717948605
Chicago,2017-10-08,1.5517416609713572
Dallas,2017-10-08,1.378903826921373
Denver,2017-10-08,1.1383752123965696
Detroit,2017-10-08,1.453434678335688
Houston,2017-10-08,1.4553118776027523
Indianapolis,2017-10-08,1.3708256791360498
Jacksonville,2017-10-08,1.7488508771929765
Kansas City,2017-10-08,1.6584498238945602
Las Vegas,2017-10-08,1.3568523716979746
Los Angeles,2017-10-08,1.452457264957264
Miami,2017-10-08,1.7727086627512987
Minneapolis,2017-10-08,1.4809653916211272
Nashville,2017-10-08,1.5221419597989938
New York,2017-10-08,1.4798368298368219
Philadelphia,2017-10-08,1.8885937499999854
Phoenix,2017-10-08,1.4126527108970912
Pittsburgh,2017-10-08,1.7457021852445909
Portland,2017-10-08,1.4299210015970785
San Antonio,2017-10-08,1.4176234090127275
