date,mean_humidity,normalized_mean_humidity
2016-05-13,60.938596491228076,0.39250423902239384
2016-05-14,62.70833333333333,0.4396889434602116
2016-05-15,59.68640350877193,0.35911828334210383
2016-05-16,55.8640350877193,0.25720633806934456
2016-05-17,62.526315789473685,0.43483599368531833
2016-05-18,68.30701754385964,0.5889610009939774
2016-05-19,64.21929824561404,0.4799742735192658
2016-05-20,60.56798245614035,0.3826229316494181
2016-05-21,61.140350877193,0.3978834122668542
2016-05-22,58.67324561403509,0.3321054785710109
2016-05-23,55.646929824561404,0.25141787990411046
2016-05-24,58.43201754385965,0.32567385838741747
2016-05-25,55.33333333333333,0.24305677366543854
2016-05-26,56.1140350877193,0.2638718353505234
2016-05-27,61.32456140350877,0.40279483131614313
2016-05-28,59.19956140350877,0.3461381044261238
2016-05-29,60.72406559877955,0.3867844187010159
2016-05-30,60.50600686498857,0.38097053911213163
2016-05-31,58.2763157894737,0.3215225399052801
2016-06-01,70.16008771929825,0.6383675378588551
2016-06-02,58.515350877192986,0.327895690814477
2016-06-03,63.21491228070175,0.45319534584575805
2016-06-04,49.182780320366135,0.07907079612272438
2016-06-05,58.07675438596491,0.3162018359352159
2016-06-06,61.354759180560094,0.4035999641194763
2016-06-07,59.7171052631579,0.359936853183652
2016-06-08,69.86204146730462,0.6304210319295391
2016-06-09,63.92105263157896,0.4720224522013685
2016-06-10,73.09649122807016,0.716657896275507
2016-06-11,69.90789473684211,0.6316435713032802
2016-06-12,73.64035087719297,0.7311582763257904
2016-06-13,57.95514354066986,0.31295944890051186
2016-06-14,59.12023264683448,0.34402304197839695
2016-06-15,61.25526315789474,0.40094720224522007
2016-06-16,63.282407407407405,0.45499490017995536
2016-06-17,58.68647978642258,0.33245832793128094
2016-06-18,56.53929165799874,0.27521002140252726
2016-06-19,53.471763648251056,0.19342362296687599
2016-06-20,52.81758373205743,0.17598188515571467
2016-06-21,55.24265827612511,0.2406391962762704
2016-06-22,55.04824561403508,0.2354557679939191
2016-06-23,61.15968899521531,0.3983990049592576
2016-06-24,61.886727688787175,0.41778330270051756
2016-06-25,56.97149122807017,0.2867333216394783
2016-06-26,57.912280701754376,0.31181664035549295
2016-06-27,60.91885964912281,0.39197801555282696
2016-06-28,65.60526315789474,0.5169268549377304
2016-06-29,63.03070175438596,0.4482839267964682
2016-06-30,62.92543859649122,0.44547740162544547
2016-07-01,71.4342105263158,0.6723381862831084
2016-07-02,56.33114035087719,0.2696602935157575
2016-07-03,61.75877192982457,0.4143717476466118
2016-07-04,59.04385964912281,0.34198678594398646
2016-07-05,61.526315789473685,0.4081740045606035
2016-07-06,57.604023646071695,0.3035978940892645
2016-07-07,60.776315789473685,0.38817751271706724
2016-07-08,65.71252687053602,0.5197867188776488
2016-07-09,69.78947368421052,0.6284862304858796
2016-07-10,70.66228070175438,0.6517570016956089
2016-07-11,65.64035087719299,0.5178623633280712
2016-07-12,74.45833333333334,0.7529673156756127
2016-07-13,60.29061784897025,0.37522783950946814
2016-07-14,64.3549771167048,0.4835917421047413
2016-07-15,62.35526315789474,0.4302753902824066
2016-07-16,64.76973684210526,0.49465006139273804
2016-07-17,64.32236842105264,0.4827223294158922
2016-07-18,61.392543859649116,0.4046073788224287
2016-07-19,52.10526315789474,0.15699000175407818
2016-07-20,52.059210526315795,0.15576214699175583
2016-07-21,60.66885964912281,0.38531251827164836
2016-07-22,60.745614035087726,0.3873589428755191
2016-07-23,58.578947368421055,0.3295912997719699
2016-07-24,61.06798245614035,0.3959539262117757
2016-07-25,62.980263157894754,0.44693913348535386
2016-07-26,62.23684210526314,0.42711804946500576
2016-07-27,59.61842105263158,0.35730573583581826
2016-07-28,61.35526315789474,0.40361340115769173
2016-07-29,63.42982456140352,0.45892533473659625
2016-07-30,67.63157894736841,0.5709524644799155
2016-07-31,68.08552631578945,0.5830556042799502
2016-08-01,79.67763157894737,0.8921241887388176
2016-08-02,58.50438596491229,0.3276033444424957
2016-08-03,60.07675438596492,0.36952581418464603
2016-08-04,60.01973684210526,0.36800561305034196
2016-08-05,59.322368421052644,0.34941238379231754
2016-08-06,56.973684210526315,0.28679179091387463
2016-08-07,63.22587719298248,0.4534876922177402
2016-08-08,64.95594098883572,0.4996146343278425
2016-08-09,68.74780701754386,0.6007133251476351
2016-08-10,71.81798245614036,0.6825703093024618
2016-08-11,63.598684210526315,0.46342746886511144
2016-08-12,68.11184210526316,0.5837572355727068
2016-08-13,67.14138286893706,0.5578828619678009
2016-08-14,64.78070175438597,0.49494240776471976
2016-08-15,63.97392624537933,0.4734321679174984
2016-08-16,62.657663896583564,0.43833799548863395
2016-08-17,62.67629366079696,0.4388347020594874
2016-08-18,62.14937343358396,0.4247859606919422
2016-08-19,64.92266349512226,0.49872739015235656
2016-08-20,66.39429824561404,0.5379640998655209
2016-08-21,65.66885964912282,0.5186224638952235
2016-08-22,63.93640350877193,0.47243173712214226
2016-08-23,63.28070175438596,0.45494942407764705
2016-08-24,63.00657894736842,0.4476407647781091
2016-08-25,63.9736842105263,0.473425714786879
2016-08-26,62.36622807017543,0.43056773665438786
2016-08-27,63.521929824561404,0.4613810442612407
2016-08-28,65.62938596491229,0.5175700169560897
2016-08-29,63.20175438596492,0.4528445301993804
2016-08-30,62.83552631578946,0.4430801613751969
2016-08-31,68.52412280701753,0.5947494591592115
2016-09-01,83.72368421052632,1.0000000000000002
2016-09-02,60.22587719298245,0.37350172484359456
2016-09-03,60.40570175438596,0.3782962053440915
2016-09-04,64.09868421052632,0.47675846342746886
2016-09-05,57.8640350877193,0.3105303163187745
2016-09-06,56.36842105263158,0.2706542711804947
2016-09-07,61.95175438596491,0.41951704379348653
2016-09-08,69.51798245614036,0.6212477343156173
2016-09-09,64.37499999999999,0.4841255920014029
2016-09-10,71.0701754385965,0.6626322867333216
2016-09-11,62.56798245614034,0.435946909898848
2016-09-12,67.53289473684211,0.5683213471320823
2016-09-13,63.396929824561404,0.4580482956206513
2016-09-14,65.16228070175438,0.5051160615096766
2016-09-15,60.5109649122807,0.38110273051511423
2016-09-16,63.225877192982445,0.4534876922177393
2016-09-17,66.35087719298247,0.5368064082324742
2016-09-18,67.84191456903127,0.5765604305372309
2016-09-19,65.09313590545214,0.5032725237026356
2016-09-20,66.62770651839361,0.5441872286959881
2016-09-21,71.45350348377337,0.672852574905026
2016-09-22,70.20870072909548,0.6396636573973888
2016-09-23,67.44833375304287,0.5660667831016517
2016-09-24,64.22278121775025,0.48006713648448307
2016-09-25,57.95933014354066,0.3130710720607228
2016-09-26,59.73250381388252,0.3603474091756085
2016-09-27,60.73245614035087,0.3870081272291408
2016-09-28,68.0482456140351,0.5820616266152139
2016-09-29,70.02591706539074,0.6347902813435173
2016-09-30,70.88906489369202,0.6578035193547076
2016-10-01,81.65789473684211,0.9449219435186811
2016-10-02,56.73026315789474,0.28030170145588507
2016-10-03,62.144736842105274,0.4246623399403615
2016-10-04,57.89035087719297,0.31123194761152995
2016-10-05,59.83114035087719,0.3629772554522597
2016-10-06,57.250762776506484,0.2941792566267296
2016-10-07,58.94956140350877,0.3394726071449452
2016-10-08,70.91975003297719,0.658621646204619
2016-10-09,65.18640350877193,0.5057592235280362
2016-10-10,69.05701754385966,0.6089574928375141
2016-10-11,57.24342105263158,0.29398351166462033
2016-10-12,70.7280701754386,0.6535110799274984
2016-10-13,74.61184210526315,0.7570601648833537
2016-10-14,71.53508771929825,0.6750277729053382
2016-10-15,72.81140350877192,0.7090568906039874
2016-10-16,73.69078947368422,0.7325030696369061
2016-10-17,73.41228070175438,0.7250774717885751
2016-10-18,70.29385964912281,0.6419341635970297
2016-10-19,70.50877192982458,0.6476641524878679
2016-10-20,67.19736842105264,0.5593755481494478
2016-10-21,70.75438596491227,0.6542127112202536
2016-10-22,70.39912280701756,0.6447406887680529
2016-10-23,66.89473684210526,0.5513067882827574
2016-10-24,69.81359649122807,0.6291293925042389
2016-10-25,72.77192982456143,0.7080044436648547
2016-10-26,74.78289473684211,0.7616207682862657
2016-10-27,76.78947368421052,0.8151201543588844
2016-10-28,75.16008771929823,0.7716774834824298
2016-10-29,75.17543859649122,0.7720867684032038
2016-10-30,75.98245614035088,0.7936034613810443
2016-10-31,77.75438596491227,0.8408466350932582
2016-11-01,67.35307017543857,0.5635268666315845
2016-11-02,52.05482456140349,0.1556452084429627
2016-11-03,65.67763157894737,0.5188563409928084
2016-11-04,67.97368421052632,0.5800736712857393
2016-11-05,60.958333333333336,0.3930304624919605
2016-11-06,63.32093821510298,0.45602220815570127
2016-11-07,56.149122807017555,0.26480734374086445
2016-11-08,70.20394736842104,0.6395369233467809
2016-11-09,61.573893974065605,0.40944253360076677
2016-11-10,68.46052631578948,0.5930538502017191
2016-11-11,57.08991228070175,0.2898906624568789
2016-11-12,71.8201754385965,0.6826287785768579
2016-11-13,59.436403508771924,0.3524527860609248
2016-11-14,58.46929824561404,0.32666783605215466
2016-11-15,65.12280701754386,0.5040636145705433
2016-11-16,62.975877192982445,0.4468221949365605
2016-11-17,61.703947368421055,0.41291001578670405
2016-11-18,58.484649122807014,0.3270771209729286
2016-11-19,59.99780701754387,0.3674209203063792
2016-11-20,60.80921052631578,0.3890545518330115
2016-11-21,59.743421052631575,0.36063848447640745
2016-11-22,62.21710526315788,0.4265918259954391
2016-11-23,69.0767543859649,0.6094837163070803
2016-11-24,65.48407704042714,0.5136957919917426
2016-11-25,65.84210526315789,0.5232415365725309
2016-11-26,66.54166666666666,0.5418932351049521
2016-11-27,69.90350877192984,0.6315266327544877
2016-11-28,67.83991228070177,0.5765070455475652
2016-11-29,72.91228070175438,0.7117464772262176
2016-11-30,71.14473684210525,0.6646202420627956
2016-12-01,66.01754385964912,0.5279190785242356
2016-12-02,58.504385964912274,0.3276033444424953
2016-12-03,65.69736842105263,0.5193825644623751
2016-12-04,67.96929824561404,0.5799567327369468
2016-12-05,61.45175438596491,0.4061860492311289
2016-12-06,59.86842105263158,0.3639712331169971
2016-12-07,58.54586193745233,0.32870917637129526
2016-12-08,67.45394736842107,0.5662164532538156
2016-12-09,60.021929824561404,0.3680640823247383
2016-12-10,71.22149122807019,0.6666666666666672
2016-12-11,55.899122807017555,0.25814184645968563
2016-12-12,78.96491228070175,0.8731216745600185
2016-12-13,77.76315789473685,0.841080512190844
2016-12-14,72.16228070175438,0.6917499853826814
2016-12-15,66.04385964912281,0.5286207098169913
2016-12-16,60.54824561403509,0.3820967081798514
2016-12-17,67.41885964912281,0.5652809448634744
2016-12-18,71.75219298245614,0.6808162310705723
2016-12-19,59.710526315789494,0.3597614453604636
2016-12-20,58.0,0.3141554113313454
2016-12-21,62.95833333333333,0.4463544407413902
2016-12-22,72.87938596491227,0.7108694381102729
2016-12-23,77.49780701754385,0.8340057299888908
2016-12-24,77.74122807017542,0.8404958194468801
2016-12-25,74.5767543859649,0.7561246564930126
2016-12-26,73.8530701754386,0.7368297959422325
2016-12-27,70.96052631578948,0.6597088230135066
2016-12-28,65.79385964912282,0.5219552125358129
2016-12-29,68.64473684210525,0.5979652692510082
2016-12-30,59.65131578947368,0.35818277495176276
2016-12-31,69.59868421052632,0.6233994036134012
